MSG_TYPE,MMSI,NAME,IMO_NUMBER,CALL_SIGN,LAT_AVG,LON_AVG,PERIOD,SPEED_KNOTS,COG_DEG,HEADING_DEG,NAV_STATUS,NAV_SENSOR,SHIP_AND_CARGO_TYPE,DRAUGHT,DRAUGHT,DIM_BOW,DIM_STERN,DIM_PORT,DIM_STARBOARD,DESTINATION,MMSI_COUNTRY_CD,RECEIVER
1,319134600,"KING BABY",9776901,"ZGGZ8",22.172906,-77.405040,2024-02-29 14:50:00.000,11.3,313.4,310,0,1,37,2.3,2.3,36,7,5,5,"SINT MAARTEN","KY",ORBCOMM-T
1,538071605,"ELA",9902201,"V7A4728",21.956141,-76.815632,2024-02-29 14:50:00.000,13.7,291.3,289,0,1,37,2.1,2.1,21,29,3,5,"US PEF","MH",None
1,538071605,"ELA",9902201,"V7A4728",21.961430,-76.829739,2024-02-29 14:55:00.000,13.2,292.2,291,0,1,37,2.1,2.1,21,29,3,5,"US PEF","MH",None
1,319134600,"KING BABY",9776901,"ZGGZ8",22.192765,-77.426775,2024-02-29 15:00:00.000,11.8,315.5,311,0,1,37,2.3,2.3,36,7,5,5,"SINT MAARTEN","KY",ORBCOMM-T
1,319134600,"KING BABY",9776901,"ZGGZ8",22.202918,-77.437775,2024-02-29 15:05:00.000,11.7,315.9,313,0,1,37,2.3,2.3,36,7,5,5,"SINT MAARTEN","KY",ORBCOMM-T
1,319134600,"KING BABY",9776901,"ZGGZ8",22.218158,-77.453907,2024-02-29 15:10:00.000,11.2,316.2,313,0,1,37,2.3,2.3,36,7,5,5,"SINT MAARTEN","KY",ORBCOMM-T
1,319134600,"KING BABY",9776901,"ZGGZ8",22.228766,-77.465225,2024-02-29 15:15:00.000,11.5,313.3,309,0,1,37,2.3,2.3,36,7,5,5,"SINT MAARTEN","KY",ORBCOMM-T
1,319134600,"KING BABY",9776901,"ZGGZ8",22.236973,-77.474839,2024-02-29 15:20:00.000,12.0,310.1,312,0,1,37,2.3,2.3,36,7,5,5,"SINT MAARTEN","KY",ORBCOMM-T
1,319134600,"KING BABY",9776901,"ZGGZ8",22.272660,-77.517999,2024-02-29 15:35:00.000,11.3,311.1,313,0,1,37,2.3,2.3,36,7,5,5,"SINT MAARTEN","KY",ORBCOMM-T
1,538071605,"ELA",9902201,"V7A4728",22.052814,-77.059548,2024-02-29 15:55:00.000,14.3,291.3,291,0,1,37,2.1,2.1,21,29,3,5,"US PEF","MH",None
3,538071605,"ELA",9902201,"V7A4728",22.056467,-77.069238,2024-02-29 16:00:00.000,14.5,292.5,289,0,1,37,2.1,2.1,21,29,3,5,"US PEF","MH",None
1,319134600,"KING BABY",9776901,"ZGGZ8",22.351880,-77.625227,2024-02-29 16:15:00.000,11.3,306.2,308,0,1,37,2.3,2.3,36,7,5,5,"SINT MAARTEN","KY",ORBCOMM-T
1,319134600,"KING BABY",9776901,"ZGGZ8",22.356666,-77.631944,2024-02-29 16:20:00.000,11.4,307.8,304,0,1,37,2.3,2.3,36,7,5,5,"SINT MAARTEN","KY",ORBCOMM-T
1,319134600,"KING BABY",9776901,"ZGGZ8",22.380583,-77.671710,2024-02-29 16:30:00.000,11.3,300.4,300,0,1,37,2.3,2.3,36,7,5,5,"SINT MAARTEN","KY",ORBCOMM-T
1,538071605,"ELA",9902201,"V7A4728",22.103945,-77.209104,2024-02-29 16:30:00.000,16.6,286.5,291,0,1,37,2.1,2.1,21,29,3,5,"US PEF","MH",None
1,538071605,"ELA",9902201,"V7A4728",22.723330,-78.350345,2024-02-29 21:40:00.000,14.7,295.3,298,0,1,37,2.1,2.1,21,29,3,5,"US PEF","MH",None
1,538071605,"ELA",9902201,"V7A4728",23.057360,-78.727580,2024-02-29 23:40:00.000,14.8,320.0,323,0,1,37,2.1,2.1,21,29,3,5,"US PEF","MH",None
1,319134600,"KING BABY",9776901,"ZGGZ8",23.205931,-78.997514,2024-03-01 00:15:00.000,11.6,311.2,307,0,1,37,2.3,2.3,36,7,5,5,"SINT MAARTEN","KY",ORBCOMM-T
1,319134600,"KING BABY",9776901,"ZGGZ8",23.373514,-79.199197,2024-03-01 01:35:00.000,11.2,320.5,320,0,1,37,2.3,2.3,36,7,5,5,"SINT MAARTEN","KY",ORBCOMM-T
1,319105100,"MULTIVERSE",9770270,"ZGGB8",21.703408,-76.751272,2024-03-03 15:35:00.000,12.0,291.8,292,0,1,37,5.2,5.2,63,53,8,10,"SX SIMPSON BAY","KY",ORBCOMM-T
1,319105100,"MULTIVERSE",9770270,"ZGGB8",21.709920,-76.767744,2024-03-03 15:40:00.000,11.9,293.0,292,0,1,37,5.2,5.2,63,53,8,10,"SX SIMPSON BAY","KY",ORBCOMM-T
1,319105100,"MULTIVERSE",9770270,"ZGGB8",21.717083,-76.785732,2024-03-03 15:45:00.000,11.9,292.5,292,0,1,37,5.2,5.2,63,53,8,10,"SX SIMPSON BAY","KY",ORBCOMM-T
1,319105100,"MULTIVERSE",9770270,"ZGGB8",21.723070,-76.800950,2024-03-03 15:50:00.000,11.9,291.9,293,0,1,37,5.2,5.2,63,53,8,10,"SX SIMPSON BAY","KY",ORBCOMM-T
1,319105100,"MULTIVERSE",9770270,"ZGGB8",21.729668,-76.817660,2024-03-03 15:55:00.000,12.1,293.7,293,0,1,37,5.2,5.2,63,53,8,10,"SX SIMPSON BAY","KY",ORBCOMM-T
1,319105100,"MULTIVERSE",9770270,"ZGGB8",21.735858,-76.833134,2024-03-03 16:00:00.000,12.0,293.0,291,0,1,37,5.2,5.2,63,53,8,10,"SX SIMPSON BAY","KY",ORBCOMM-T
1,319105100,"MULTIVERSE",9770270,"ZGGB8",21.742643,-76.850432,2024-03-03 16:05:00.000,12.0,292.9,292,0,1,37,5.2,5.2,63,53,8,10,"SX SIMPSON BAY","KY",ORBCOMM-T
1,319105100,"MULTIVERSE",9770270,"ZGGB8",21.749490,-76.867609,2024-03-03 16:10:00.000,12.1,291.7,291,0,1,37,5.2,5.2,63,53,8,10,"SX SIMPSON BAY","KY",ORBCOMM-T
1,319105100,"MULTIVERSE",9770270,"ZGGB8",21.756281,-76.884772,2024-03-03 16:15:00.000,12.1,293.1,292,0,1,37,5.2,5.2,63,53,8,10,"SX SIMPSON BAY","KY",ORBCOMM-T
1,319105100,"MULTIVERSE",9770270,"ZGGB8",21.762203,-76.899809,2024-03-03 16:20:00.000,12.2,292.9,291,0,1,37,5.2,5.2,63,53,8,10,"SX SIMPSON BAY","KY",ORBCOMM-T
1,319105100,"MULTIVERSE",9770270,"ZGGB8",21.769380,-76.916799,2024-03-03 16:25:00.000,12.1,295.7,293,0,1,37,5.2,5.2,63,53,8,10,"SX SIMPSON BAY","KY",ORBCOMM-T
1,319105100,"MULTIVERSE",9770270,"ZGGB8",21.776571,-76.933245,2024-03-03 16:30:00.000,12.1,293.9,292,0,1,37,5.2,5.2,63,53,8,10,"SX SIMPSON BAY","KY",ORBCOMM-T
1,319105100,"MULTIVERSE",9770270,"ZGGB8",21.783990,-76.950357,2024-03-03 16:35:00.000,12.2,295.4,292,0,1,37,5.2,5.2,63,53,8,10,"SX SIMPSON BAY","KY",ORBCOMM-T
1,319105100,"MULTIVERSE",9770270,"ZGGB8",21.790911,-76.966267,2024-03-03 16:40:00.000,12.2,295.2,292,0,1,37,5.2,5.2,63,53,8,10,"SX SIMPSON BAY","KY",ORBCOMM-T
1,319105100,"MULTIVERSE",9770270,"ZGGB8",21.798156,-76.982824,2024-03-03 16:45:00.000,12.2,294.7,292,0,1,37,5.2,5.2,63,53,8,10,"SX SIMPSON BAY","KY",ORBCOMM-T
1,319105100,"MULTIVERSE",9770270,"ZGGB8",21.806040,-77.001039,2024-03-03 16:50:00.000,12.3,295.6,292,0,1,37,5.2,5.2,63,53,8,10,"SX SIMPSON BAY","KY",ORBCOMM-T
1,319105100,"MULTIVERSE",9770270,"ZGGB8",22.171565,-77.458240,2024-03-03 20:00:00.000,9.5,310.3,311,0,1,37,5.2,5.2,63,53,8,10,"SX SIMPSON BAY","KY",ORBCOMM-T
1,319105100,"MULTIVERSE",9770270,"ZGGB8",22.499845,-77.927867,2024-03-03 23:25:00.000,9.5,288.9,290,0,1,37,5.2,5.2,63,53,8,10,"SX SIMPSON BAY","KY",ORBCOMM-T
