,MSG_TYPE,MMSI,NAME,IMO_NUMBER,CALL_SIGN,LAT_AVG,LON_AVG,PERIOD,SPEED_KNOTS,COG_DEG,HEADING_DEG,NAV_STATUS,NAV_SENSOR,SHIP_AND_CARGO_TYPE,DRAUGHT,DRAUGHT.1,DIM_BOW,DIM_STERN,DIM_PORT,DIM_STARBOARD,DESTINATION,MMSI_COUNTRY_CD,RECEIVER,BEAM,LENGTH,CHANNEL_SIDE,time_diff,cog_diff,new_voyage,voyage_id,geometry,in_channel_north,in_channel_south,location,num_pings
64112,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.427874,-77.801291,2024-02-24 10:50:00,10.2,302.9,303.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,0.5,False,5_357457000,POINT (-77.801291 22.427874),True,False,in north channel,94
64113,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.436271,-77.815229,2024-02-24 10:55:00,10.2,303.2,304.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,0.30000000000001137,False,5_357457000,POINT (-77.815229 22.436271),True,False,in north channel,94
64114,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.443375,-77.827105,2024-02-24 11:00:00,10.2,302.5,303.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,0.6999999999999886,False,5_357457000,POINT (-77.827105 22.443375),True,False,in north channel,94
64115,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.448586,-77.835794,2024-02-24 11:05:00,10.2,303.3,303.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,0.8000000000000114,False,5_357457000,POINT (-77.835794 22.448586),True,False,in north channel,94
64116,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.467591,-77.867615,2024-02-24 11:15:00,10.2,302.7,303.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,600.0,0.6000000000000227,False,5_357457000,POINT (-77.867615 22.467591),True,False,in north channel,94
64117,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.474064,-77.878523,2024-02-24 11:20:00,10.2,302.3,303.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,0.39999999999997726,False,5_357457000,POINT (-77.878523 22.474064),True,False,in north channel,94
64118,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.480782,-77.889675,2024-02-24 11:25:00,10.2,302.8,303.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,0.5,False,5_357457000,POINT (-77.889675 22.480782),True,False,in north channel,94
64119,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.490168,-77.905379,2024-02-24 11:30:00,10.2,303.3,303.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,0.5,False,5_357457000,POINT (-77.905379 22.490168),True,False,in north channel,94
64120,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.497881,-77.918267,2024-02-24 11:35:00,10.2,302.8,303.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,0.5,False,5_357457000,POINT (-77.918267 22.497881),True,False,in north channel,94
64121,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.502342,-77.925635,2024-02-24 11:40:00,10.1,302.8,303.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,0.0,False,5_357457000,POINT (-77.925635 22.502342),True,False,in north channel,94
64122,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.512102,-77.941845,2024-02-24 11:45:00,10.1,303.0,303.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,0.19999999999998863,False,5_357457000,POINT (-77.941845 22.512102),True,False,in north channel,94
64123,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.515391,-77.947229,2024-02-24 11:50:00,10.2,303.1,303.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,0.10000000000002274,False,5_357457000,POINT (-77.947229 22.515391),True,False,in north channel,94
64124,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.523388,-77.960357,2024-02-24 11:55:00,10.2,303.3,303.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,0.19999999999998863,False,5_357457000,POINT (-77.960357 22.523388),True,False,in north channel,94
64125,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.53511,-77.979484,2024-02-24 12:00:00,10.1,303.9,303.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,0.5999999999999659,False,5_357457000,POINT (-77.979484 22.53511),True,False,in north channel,94
64126,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.540425,-77.987932,2024-02-24 12:05:00,10.2,303.5,302.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,0.39999999999997726,False,5_357457000,POINT (-77.987932 22.540425),True,False,in north channel,94
64127,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.546718,-77.997997,2024-02-24 12:10:00,10.2,304.9,303.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,1.3999999999999773,False,5_357457000,POINT (-77.997997 22.546718),True,False,in north channel,94
64128,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.554371,-78.01027,2024-02-24 12:15:00,10.2,304.1,303.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,0.7999999999999545,False,5_357457000,POINT (-78.01027 22.554371),True,False,in north channel,94
64129,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.563383,-78.024588,2024-02-24 12:20:00,10.2,304.3,303.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,0.19999999999998863,False,5_357457000,POINT (-78.024588 22.563383),True,False,in north channel,94
64130,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.570266,-78.035515,2024-02-24 12:25:00,10.2,303.5,303.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,0.8000000000000114,False,5_357457000,POINT (-78.035515 22.570266),True,False,in north channel,94
64131,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.578481,-78.048587,2024-02-24 12:30:00,10.1,304.0,303.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,0.5,False,5_357457000,POINT (-78.048587 22.578481),True,False,in north channel,94
64132,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.58671,-78.06165,2024-02-24 12:35:00,10.2,304.5,303.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,0.5,False,5_357457000,POINT (-78.06165 22.58671),True,False,in north channel,94
64133,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.594106,-78.073495,2024-02-24 12:40:00,10.2,303.7,303.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,0.8000000000000114,False,5_357457000,POINT (-78.073495 22.594106),True,False,in north channel,94
64134,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.602323,-78.086614,2024-02-24 12:45:00,10.2,304.8,301.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,1.1000000000000227,False,5_357457000,POINT (-78.086614 22.602323),True,False,in north channel,94
64135,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.607901,-78.100325,2024-02-24 12:50:00,10.0,293.6,293.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,11.199999999999989,False,5_357457000,POINT (-78.100325 22.607901),True,False,in north channel,94
64136,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.617135,-78.126199,2024-02-24 12:55:00,10.2,291.2,292.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,2.400000000000034,False,5_357457000,POINT (-78.126199 22.617135),True,False,in north channel,94
64137,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.622055,-78.139499,2024-02-24 13:00:00,10.2,290.9,291.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,0.30000000000001137,False,5_357457000,POINT (-78.139499 22.622055),True,False,in north channel,94
64138,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.632878,-78.168947,2024-02-24 13:10:00,10.3,291.4,291.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,600.0,0.5,False,5_357457000,POINT (-78.168947 22.632878),True,False,in north channel,94
64139,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.634168,-78.172387,2024-02-24 13:15:00,10.3,291.5,291.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,0.10000000000002274,False,5_357457000,POINT (-78.172387 22.634168),True,False,in north channel,94
64140,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.638726,-78.184654,2024-02-24 13:20:00,10.3,291.1,291.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,0.39999999999997726,False,5_357457000,POINT (-78.184654 22.638726),True,False,in north channel,94
64141,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.644095,-78.199092,2024-02-24 13:25:00,10.3,291.4,291.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,0.2999999999999545,False,5_357457000,POINT (-78.199092 22.644095),True,False,in north channel,94
64142,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.650166,-78.215307,2024-02-24 13:30:00,10.3,291.7,291.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,0.30000000000001137,False,5_357457000,POINT (-78.215307 22.650166),True,False,in north channel,94
64143,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.655711,-78.23023,2024-02-24 13:35:00,10.3,292.0,291.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,0.30000000000001137,False,5_357457000,POINT (-78.23023 22.655711),True,False,in north channel,94
64144,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.660566,-78.243417,2024-02-24 13:40:00,10.4,291.5,291.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,0.5,False,5_357457000,POINT (-78.243417 22.660566),True,False,in north channel,94
64145,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.665566,-78.256589,2024-02-24 13:45:00,10.4,291.3,290.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,0.19999999999998863,False,5_357457000,POINT (-78.256589 22.665566),True,False,in north channel,94
64146,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.672761,-78.277109,2024-02-24 13:50:00,10.3,290.4,290.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,0.9000000000000341,False,5_357457000,POINT (-78.277109 22.672761),True,False,in north channel,94
64147,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.678084,-78.292141,2024-02-24 13:55:00,10.3,291.7,291.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,1.3000000000000114,False,5_357457000,POINT (-78.292141 22.678084),True,False,in north channel,94
64148,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.681026,-78.300012,2024-02-24 14:00:00,10.3,292.9,292.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,1.1999999999999886,False,5_357457000,POINT (-78.300012 22.681026),True,False,in north channel,94
64149,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.686643,-78.314732,2024-02-24 14:05:00,10.3,292.6,292.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,0.2999999999999545,False,5_357457000,POINT (-78.314732 22.686643),True,False,in north channel,94
64150,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.692188,-78.329107,2024-02-24 14:10:00,10.3,292.7,292.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,0.0999999999999659,False,5_357457000,POINT (-78.329107 22.692188),True,False,in north channel,94
64151,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.69767,-78.343289,2024-02-24 14:15:00,10.2,292.0,292.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,0.6999999999999886,False,5_357457000,POINT (-78.343289 22.69767),True,False,in north channel,94
64152,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.702946,-78.357045,2024-02-24 14:20:00,10.2,292.3,292.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,0.30000000000001137,False,5_357457000,POINT (-78.357045 22.702946),True,False,in north channel,94
64153,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.708388,-78.37124,2024-02-24 14:25:00,10.3,292.1,292.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,0.19999999999998863,False,5_357457000,POINT (-78.37124 22.708388),True,False,in north channel,94
64154,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.714006,-78.386442,2024-02-24 14:30:00,10.3,290.9,291.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,1.2000000000000455,False,5_357457000,POINT (-78.386442 22.714006),True,False,in north channel,94
64155,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.719365,-78.40087,2024-02-24 14:35:00,10.3,291.3,291.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,0.4000000000000341,False,5_357457000,POINT (-78.40087 22.719365),True,False,in north channel,94
64156,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.724203,-78.414345,2024-02-24 14:40:00,10.3,291.6,291.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,0.30000000000001137,False,5_357457000,POINT (-78.414345 22.724203),True,False,in north channel,94
64157,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.72964,-78.429322,2024-02-24 14:45:00,10.3,291.1,291.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,0.5,False,5_357457000,POINT (-78.429322 22.72964),True,False,in north channel,94
64158,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.7349,-78.443729,2024-02-24 14:50:00,10.3,290.8,291.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,0.30000000000001137,False,5_357457000,POINT (-78.443729 22.7349),True,False,in north channel,94
64159,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.740096,-78.458127,2024-02-24 14:55:00,10.3,291.1,291.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,0.30000000000001137,False,5_357457000,POINT (-78.458127 22.740096),True,False,in north channel,94
64160,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.74506,-78.472027,2024-02-24 15:00:00,10.3,291.5,291.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,0.39999999999997726,False,5_357457000,POINT (-78.472027 22.74506),True,False,in north channel,94
64161,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.750235,-78.486562,2024-02-24 15:05:00,10.3,291.0,292.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,0.5,False,5_357457000,POINT (-78.486562 22.750235),True,False,in north channel,94
64162,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.755543,-78.500769,2024-02-24 15:10:00,10.3,291.3,292.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,0.30000000000001137,False,5_357457000,POINT (-78.500769 22.755543),True,False,in north channel,94
64163,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.760913,-78.51513,2024-02-24 15:15:00,10.3,291.8,292.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,0.5,False,5_357457000,POINT (-78.51513 22.760913),True,False,in north channel,94
64164,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.766441,-78.52993,2024-02-24 15:20:00,10.3,291.4,292.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,0.4000000000000341,False,5_357457000,POINT (-78.52993 22.766441),True,False,in north channel,94
64165,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.771953,-78.544725,2024-02-24 15:25:00,10.3,291.0,291.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,0.39999999999997726,False,5_357457000,POINT (-78.544725 22.771953),True,False,in north channel,94
64166,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.777101,-78.559164,2024-02-24 15:30:00,10.3,291.6,291.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,0.6000000000000227,False,5_357457000,POINT (-78.559164 22.777101),True,False,in north channel,94
64167,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.78244,-78.574182,2024-02-24 15:35:00,10.3,291.2,291.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,0.4000000000000341,False,5_357457000,POINT (-78.574182 22.78244),True,False,in north channel,94
64168,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.787311,-78.58766,2024-02-24 15:40:00,10.3,291.1,291.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,0.0999999999999659,False,5_357457000,POINT (-78.58766 22.787311),True,False,in north channel,94
64169,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.79276,-78.603105,2024-02-24 15:45:00,10.3,291.0,291.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,0.10000000000002274,False,5_357457000,POINT (-78.603105 22.79276),True,False,in north channel,94
64170,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.797455,-78.616234,2024-02-24 15:50:00,10.4,290.6,291.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,0.39999999999997726,False,5_357457000,POINT (-78.616234 22.797455),True,False,in north channel,94
64171,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.80322,-78.6324,2024-02-24 15:55:00,10.4,291.3,291.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,0.6999999999999886,False,5_357457000,POINT (-78.6324 22.80322),True,False,in north channel,94
64172,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.808255,-78.645915,2024-02-24 16:00:00,10.4,291.9,292.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,0.5999999999999659,False,5_357457000,POINT (-78.645915 22.808255),True,False,in north channel,94
64173,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.813705,-78.660425,2024-02-24 16:05:00,10.4,292.5,292.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,0.6000000000000227,False,5_357457000,POINT (-78.660425 22.813705),True,False,in north channel,94
64174,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.818993,-78.674455,2024-02-24 16:10:00,10.4,292.1,292.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,0.39999999999997726,False,5_357457000,POINT (-78.674455 22.818993),True,False,in north channel,94
64175,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.824693,-78.689625,2024-02-24 16:15:00,10.5,293.0,293.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,0.8999999999999773,False,5_357457000,POINT (-78.689625 22.824693),True,False,in north channel,94
64176,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.830248,-78.704767,2024-02-24 16:20:00,10.5,289.3,291.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,3.6999999999999886,False,5_357457000,POINT (-78.704767 22.830248),True,False,in north channel,94
64177,1,357457000,ES WARRIOR,9775854.0,3FDI9,22.835328,-78.718312,2024-02-24 16:25:00,10.5,291.8,292.0,0.0,1.0,70,12.4,12.4,171,28,12,20,US CHS ANCHORAGE,PA,ORBCOMM-S,32,199,Northwestbound,300.0,2.5,False,5_357457000,POINT (-78.718312 22.835328),True,False,in north channel,94
64902,1,367455580,SEABULK PRIDE,9118630.0,WDF4764,22.609808,-78.249114,2023-04-08 13:15:00,14.0,112.2,113.0,0.0,3.0,80,8.1,8.1,156,28,13,19,BALBOA,US,ORBCOMM-T,32,184,Southeastbound,2100.0,1.0,True,10_367455580,POINT (-78.249114 22.609808),False,True,in south channel,30
64903,1,367455580,SEABULK PRIDE,9118630.0,WDF4764,22.603978,-78.23384,2023-04-08 13:20:00,14.0,111.9,113.0,0.0,3.0,80,8.1,8.1,156,28,13,19,BALBOA,US,ORBCOMM-T,32,184,Southeastbound,300.0,0.30000000000001137,False,10_367455580,POINT (-78.23384 22.603978),False,True,in south channel,30
64904,1,367455580,SEABULK PRIDE,9118630.0,WDF4764,22.597085,-78.215709,2023-04-08 13:25:00,14.0,112.4,113.0,0.0,3.0,80,8.1,8.1,156,28,13,19,BALBOA,US,ORBCOMM-T,32,184,Southeastbound,300.0,0.5,False,10_367455580,POINT (-78.215709 22.597085),False,True,in south channel,30
64905,1,367455580,SEABULK PRIDE,9118630.0,WDF4764,22.589521,-78.19548,2023-04-08 13:30:00,14.0,111.8,113.0,0.0,3.0,80,8.1,8.1,156,28,13,19,BALBOA,US,ORBCOMM-T,32,184,Southeastbound,300.0,0.6000000000000227,False,10_367455580,POINT (-78.19548 22.589521),False,True,in south channel,30
64906,3,367455580,SEABULK PRIDE,9118630.0,WDF4764,22.582106,-78.176055,2023-04-08 13:35:00,14.0,112.3,112.0,0.0,3.0,80,8.1,8.1,156,28,13,19,BALBOA,US,ORBCOMM-T,32,184,Southeastbound,300.0,0.5,False,10_367455580,POINT (-78.176055 22.582106),False,True,in south channel,30
64907,1,367455580,SEABULK PRIDE,9118630.0,WDF4764,22.574656,-78.156174,2023-04-08 13:40:00,13.9,112.1,113.0,0.0,3.0,80,8.1,8.1,156,28,13,19,BALBOA,US,ORBCOMM-T,32,184,Southeastbound,300.0,0.19999999999998863,False,10_367455580,POINT (-78.156174 22.574656),False,True,in south channel,30
64908,1,367455580,SEABULK PRIDE,9118630.0,WDF4764,22.567143,-78.136375,2023-04-08 13:45:00,13.9,112.2,113.0,0.0,3.0,80,8.1,8.1,156,28,13,19,BALBOA,US,ORBCOMM-T,32,184,Southeastbound,300.0,0.10000000000002274,False,10_367455580,POINT (-78.136375 22.567143),False,True,in south channel,30
64909,1,367455580,SEABULK PRIDE,9118630.0,WDF4764,22.557883,-78.118027,2023-04-08 13:50:00,13.8,121.1,122.0,0.0,3.0,80,8.1,8.1,156,28,13,19,BALBOA,US,ORBCOMM-T,32,184,Southeastbound,300.0,8.899999999999977,False,10_367455580,POINT (-78.118027 22.557883),False,True,in south channel,30
64910,1,367455580,SEABULK PRIDE,9118630.0,WDF4764,22.548086,-78.100189,2023-04-08 13:55:00,13.7,120.4,121.0,0.0,3.0,80,8.1,8.1,156,28,13,19,BALBOA,US,ORBCOMM-T,32,184,Southeastbound,300.0,0.6999999999999886,False,10_367455580,POINT (-78.100189 22.548086),False,True,in south channel,30
64911,1,367455580,SEABULK PRIDE,9118630.0,WDF4764,22.53488,-78.076282,2023-04-08 14:00:00,13.7,121.1,121.0,0.0,3.0,80,8.1,8.1,156,28,13,19,BALBOA,US,ORBCOMM-T,32,184,Southeastbound,300.0,0.6999999999999886,False,10_367455580,POINT (-78.076282 22.53488),False,True,in south channel,30
64912,1,367455580,SEABULK PRIDE,9118630.0,WDF4764,22.52431,-78.057378,2023-04-08 14:05:00,13.7,120.8,120.0,0.0,3.0,80,8.1,8.1,156,28,13,19,BALBOA,US,ORBCOMM-T,32,184,Southeastbound,300.0,0.30000000000001137,False,10_367455580,POINT (-78.057378 22.52431),False,True,in south channel,30
64913,1,367455580,SEABULK PRIDE,9118630.0,WDF4764,22.516099,-78.042729,2023-04-08 14:10:00,13.8,120.8,120.0,0.0,3.0,80,8.1,8.1,156,28,13,19,BALBOA,US,ORBCOMM-T,32,184,Southeastbound,300.0,0.0,False,10_367455580,POINT (-78.042729 22.516099),False,True,in south channel,30
