,MSG_TYPE,MMSI,NAME,IMO_NUMBER,CALL_SIGN,LAT_AVG,LON_AVG,PERIOD,SPEED_KNOTS,COG_DEG,HEADING_DEG,NAV_STATUS,NAV_SENSOR,SHIP_AND_CARGO_TYPE,DRAUGHT,DRAUGHT.1,DIM_BOW,DIM_STERN,DIM_PORT,DIM_STARBOARD,DESTINATION,MMSI_COUNTRY_CD,RECEIVER,BEAM,LENGTH,time_diff,new_voyage,voyage_id,num_pings,row_id,delta_t,pred_lat,pred_lon,error_nm,tcn_pred,cog_diff,channel_side,geometry,in_channel_north,in_channel_south,in_north,in_south,location,correct_side,prev_location,location_diff,row_score,voyage_score
18299,3,334977000,SARA EXPRESS,8914142.0,HQZX6,22.665253,-78.177195,2023-04-28 03:05:00,11.3,117.6,119.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,600.0,False,118_334977000,16,118_334977000_15,,,,,False,1.5,Southeastbound,POINT (-78.177195 22.665253),False,False,True,False,north,,north,same,1.0,16.0
18312,1,334977000,SARA EXPRESS,8914142.0,HQZX6,22.507698,-77.89201,2023-05-19 01:10:00,12.1,120.3,122.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,16800.0,True,141_334977000,13,141_334977000_0,,,,,False,,Southeastbound,POINT (-77.89201 22.507698),False,False,True,False,north,,,,1.0,12.0
18313,1,334977000,SARA EXPRESS,8914142.0,HQZX6,22.47624,-77.83496,2023-05-19 01:30:00,12.4,120.7,123.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,1200.0,False,141_334977000,13,141_334977000_1,,,,,False,0.4000000000000057,Southeastbound,POINT (-77.83496 22.47624),False,False,True,False,north,,north,same,1.0,12.0
18314,1,334977000,SARA EXPRESS,8914142.0,HQZX6,22.426636,-77.744857,2023-05-19 01:55:00,12.6,121.4,123.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,1500.0,False,141_334977000,13,141_334977000_2,,,,,False,0.6999999999999886,Southeastbound,POINT (-77.744857 22.426636),False,False,True,False,north,,north,same,1.0,12.0
18315,1,334977000,SARA EXPRESS,8914142.0,HQZX6,22.41879,-77.730912,2023-05-19 02:00:00,12.6,121.4,122.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,300.0,False,141_334977000,13,141_334977000_3,,,,,False,0.0,Southeastbound,POINT (-77.730912 22.41879),False,False,True,False,north,,north,same,1.0,12.0
18316,1,334977000,SARA EXPRESS,8914142.0,HQZX6,22.413936,-77.72237,2023-05-19 02:05:00,12.6,120.7,122.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,300.0,False,141_334977000,13,141_334977000_4,,,,,False,0.6999999999999886,Southeastbound,POINT (-77.72237 22.413936),False,False,True,False,north,,north,same,1.0,12.0
18317,1,334977000,SARA EXPRESS,8914142.0,HQZX6,22.391168,-77.685212,2023-05-19 02:15:00,12.5,128.7,131.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,600.0,False,141_334977000,13,141_334977000_5,,,,,False,8.0,Southeastbound,POINT (-77.685212 22.391168),False,False,True,False,north,,north,same,1.0,12.0
18318,1,334977000,SARA EXPRESS,8914142.0,HQZX6,22.367021,-77.653382,2023-05-19 02:25:00,12.6,128.9,131.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,600.0,False,141_334977000,13,141_334977000_6,,,,,False,0.20000000000001705,Southeastbound,POINT (-77.653382 22.367021),False,False,True,False,north,,north,same,1.0,12.0
18319,1,334977000,SARA EXPRESS,8914142.0,HQZX6,22.354596,-77.636845,2023-05-19 02:30:00,12.6,129.0,131.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,300.0,False,141_334977000,13,141_334977000_7,,,,,False,0.09999999999999432,Southeastbound,POINT (-77.636845 22.354596),False,False,True,False,north,,north,same,1.0,12.0
18320,1,334977000,SARA EXPRESS,8914142.0,HQZX6,22.349444,-77.630014,2023-05-19 02:35:00,12.5,128.8,131.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,300.0,False,141_334977000,13,141_334977000_8,,,,,False,0.19999999999998863,Southeastbound,POINT (-77.630014 22.349444),False,False,True,False,north,,north,same,1.0,12.0
18321,1,334977000,SARA EXPRESS,8914142.0,HQZX6,22.33601,-77.612378,2023-05-19 02:40:00,12.4,129.9,131.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,300.0,False,141_334977000,13,141_334977000_9,,,,,False,1.0999999999999943,Southeastbound,POINT (-77.612378 22.33601),False,False,True,False,north,,north,same,1.0,12.0
18322,1,334977000,SARA EXPRESS,8914142.0,HQZX6,22.265756,-77.524157,2023-05-19 03:10:00,12.5,130.9,131.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,1800.0,False,141_334977000,13,141_334977000_10,,,,,False,1.0,Southeastbound,POINT (-77.524157 22.265756),False,False,True,False,north,,north,same,1.0,12.0
18323,1,334977000,SARA EXPRESS,8914142.0,HQZX6,22.245396,-77.49934,2023-05-19 03:20:00,12.3,131.1,131.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,600.0,False,141_334977000,13,141_334977000_11,,,,,False,0.19999999999998863,Southeastbound,POINT (-77.49934 22.245396),False,False,True,False,north,,north,same,1.0,12.0
18324,1,334977000,SARA EXPRESS,8914142.0,HQZX6,22.182008,-77.423325,2023-05-19 03:50:00,12.0,129.1,131.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,1800.0,False,141_334977000,13,141_334977000_12,,,,,False,2.0,Southeastbound,POINT (-77.423325 22.182008),False,False,False,False,east,,north,other,0.0,12.0
18325,1,334977000,SARA EXPRESS,8914142.0,HQZX6,23.149465,-78.769179,2023-06-05 19:35:00,13.0,145.6,148.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,5400.0,True,168_334977000,10,168_334977000_0,,,,,False,,Southeastbound,POINT (-78.769179 23.149465),False,False,False,False,west,,,,0.0,7.0
18326,1,334977000,SARA EXPRESS,8914142.0,HQZX6,23.143064,-78.76448,2023-06-05 19:40:00,12.9,145.6,147.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,300.0,False,168_334977000,10,168_334977000_1,,,,,False,0.0,Southeastbound,POINT (-78.76448 23.143064),False,False,False,False,west,,west,same,0.0,7.0
18327,1,334977000,SARA EXPRESS,8914142.0,HQZX6,23.101965,-78.734252,2023-06-05 19:55:00,13.0,145.7,148.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,900.0,False,168_334977000,10,168_334977000_2,,,,,False,0.09999999999999432,Southeastbound,POINT (-78.734252 23.101965),False,False,False,False,west,,west,same,0.0,7.0
18328,1,334977000,SARA EXPRESS,8914142.0,HQZX6,23.068985,-78.709509,2023-06-05 20:05:00,13.1,144.6,147.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,600.0,False,168_334977000,10,168_334977000_3,,,,,False,1.0999999999999943,Southeastbound,POINT (-78.709509 23.068985),False,False,True,False,north,,west,other,1.0,7.0
18329,1,334977000,SARA EXPRESS,8914142.0,HQZX6,22.994078,-78.653704,2023-06-05 20:30:00,13.2,146.5,147.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,1500.0,False,168_334977000,10,168_334977000_4,,,,,False,1.9000000000000057,Southeastbound,POINT (-78.653704 22.994078),False,False,True,False,north,,north,same,1.0,7.0
18330,1,334977000,SARA EXPRESS,8914142.0,HQZX6,22.90176,-78.585178,2023-06-05 21:00:00,12.9,131.4,124.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,1800.0,False,168_334977000,10,168_334977000_5,,,,,False,15.099999999999994,Southeastbound,POINT (-78.585178 22.90176),False,False,True,False,north,,north,same,1.0,7.0
18331,1,334977000,SARA EXPRESS,8914142.0,HQZX6,22.891113,-78.566567,2023-06-05 21:05:00,12.8,120.4,119.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,300.0,False,168_334977000,10,168_334977000_6,,,,,False,11.0,Southeastbound,POINT (-78.566567 22.891113),False,False,True,False,north,,north,same,1.0,7.0
18332,1,334977000,SARA EXPRESS,8914142.0,HQZX6,22.859936,-78.506712,2023-06-05 21:20:00,12.8,118.6,119.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,900.0,False,168_334977000,10,168_334977000_7,,,,,False,1.8000000000000114,Southeastbound,POINT (-78.506712 22.859936),False,False,True,False,north,,north,same,1.0,7.0
18333,1,334977000,SARA EXPRESS,8914142.0,HQZX6,22.853496,-78.494397,2023-06-05 21:25:00,12.8,119.8,122.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,300.0,False,168_334977000,10,168_334977000_8,,,,,False,1.1999999999999886,Southeastbound,POINT (-78.494397 22.853496),False,False,True,False,north,,north,same,1.0,7.0
18334,1,334977000,SARA EXPRESS,8914142.0,HQZX6,22.835008,-78.460895,2023-06-05 21:35:00,12.1,121.4,122.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,600.0,False,168_334977000,10,168_334977000_9,,,,,False,1.6000000000000227,Southeastbound,POINT (-78.460895 22.835008),False,False,True,False,north,,north,same,1.0,7.0
18335,1,334977000,SARA EXPRESS,8914142.0,HQZX6,22.324008,-77.583002,2023-06-06 02:05:00,13.2,129.5,128.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,2400.0,True,171_334977000,11,171_334977000_0,,,,,False,,Southeastbound,POINT (-77.583002 22.324008),False,False,True,False,north,,,,1.0,4.0
18336,1,334977000,SARA EXPRESS,8914142.0,HQZX6,22.306055,-77.559184,2023-06-06 02:10:00,13.4,129.0,128.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,300.0,False,171_334977000,11,171_334977000_1,,,,,False,0.5,Southeastbound,POINT (-77.559184 22.306055),False,False,True,False,north,,north,same,1.0,4.0
18337,1,334977000,SARA EXPRESS,8914142.0,HQZX6,22.296758,-77.546599,2023-06-06 02:15:00,13.4,128.3,129.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,300.0,False,171_334977000,11,171_334977000_2,,,,,False,0.6999999999999886,Southeastbound,POINT (-77.546599 22.296758),False,False,True,False,north,,north,same,1.0,4.0
18338,3,334977000,SARA EXPRESS,8914142.0,HQZX6,22.285031,-77.530744,2023-06-06 02:20:00,13.5,128.5,128.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,300.0,False,171_334977000,11,171_334977000_3,,,,,False,0.19999999999998863,Southeastbound,POINT (-77.530744 22.285031),False,False,True,False,north,,north,same,1.0,4.0
18339,1,334977000,SARA EXPRESS,8914142.0,HQZX6,22.25811,-77.49372,2023-06-06 02:30:00,13.7,127.9,128.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,600.0,False,171_334977000,11,171_334977000_4,,,,,False,0.5999999999999943,Southeastbound,POINT (-77.49372 22.25811),False,False,True,False,east,,north,other,0.0,4.0
18340,1,334977000,SARA EXPRESS,8914142.0,HQZX6,22.209855,-77.428555,2023-06-06 02:50:00,13.2,129.2,129.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,1200.0,False,171_334977000,11,171_334977000_5,,,,,False,1.299999999999983,Southeastbound,POINT (-77.428555 22.209855),False,False,False,False,east,,east,same,0.0,4.0
18341,1,334977000,SARA EXPRESS,8914142.0,HQZX6,22.205191,-77.422411,2023-06-06 02:55:00,13.1,128.9,128.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,300.0,False,171_334977000,11,171_334977000_6,,,,,False,0.29999999999998295,Southeastbound,POINT (-77.422411 22.205191),False,False,False,False,east,,east,same,0.0,4.0
18342,1,334977000,SARA EXPRESS,8914142.0,HQZX6,22.169456,-77.374565,2023-06-06 03:10:00,11.2,127.7,128.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,900.0,False,171_334977000,11,171_334977000_7,,,,,False,1.1999999999999886,Southeastbound,POINT (-77.374565 22.169456),False,False,False,False,east,,east,same,0.0,4.0
18343,1,334977000,SARA EXPRESS,8914142.0,HQZX6,22.162467,-77.364887,2023-06-06 03:15:00,11.0,127.5,128.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,300.0,False,171_334977000,11,171_334977000_8,,,,,False,0.19999999999998863,Southeastbound,POINT (-77.364887 22.162467),False,False,False,False,east,,east,same,0.0,4.0
18344,1,334977000,SARA EXPRESS,8914142.0,HQZX6,22.128068,-77.318415,2023-06-06 03:30:00,10.4,129.7,128.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,900.0,False,171_334977000,11,171_334977000_9,,,,,False,2.1999999999999886,Southeastbound,POINT (-77.318415 22.128068),False,False,False,False,east,,east,same,0.0,4.0
18345,1,334977000,SARA EXPRESS,8914142.0,HQZX6,22.123353,-77.312408,2023-06-06 03:35:00,10.5,130.5,128.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,300.0,False,171_334977000,11,171_334977000_10,,,,,False,0.8000000000000114,Southeastbound,POINT (-77.312408 22.123353),False,False,False,False,east,,east,same,0.0,4.0
18365,1,334977000,SARA EXPRESS,8914142.0,HQZX6,22.819855,-78.432605,2023-06-13 07:40:00,11.8,119.6,122.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,2700.0,True,180_334977000,8,180_334977000_0,,,,,False,,Southeastbound,POINT (-78.432605 22.819855),False,False,True,False,north,,,,1.0,8.0
18366,1,334977000,SARA EXPRESS,8914142.0,HQZX6,22.81076,-78.41551,2023-06-13 07:45:00,11.7,120.5,122.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,300.0,False,180_334977000,8,180_334977000_1,,,,,False,0.9000000000000057,Southeastbound,POINT (-78.41551 22.81076),False,False,True,False,north,,north,same,1.0,8.0
18367,1,334977000,SARA EXPRESS,8914142.0,HQZX6,22.807503,-78.409547,2023-06-13 07:50:00,11.7,120.6,122.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,300.0,False,180_334977000,8,180_334977000_2,,,,,False,0.09999999999999432,Southeastbound,POINT (-78.409547 22.807503),False,False,True,False,north,,north,same,1.0,8.0
18368,1,334977000,SARA EXPRESS,8914142.0,HQZX6,22.791913,-78.381442,2023-06-13 08:00:00,11.5,120.7,122.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,600.0,False,180_334977000,8,180_334977000_3,,,,,False,0.10000000000002274,Southeastbound,POINT (-78.381442 22.791913),False,False,True,False,north,,north,same,1.0,8.0
18369,1,334977000,SARA EXPRESS,8914142.0,HQZX6,22.756423,-78.318028,2023-06-13 08:20:00,11.5,120.3,122.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,1200.0,False,180_334977000,8,180_334977000_4,,,,,False,0.4000000000000057,Southeastbound,POINT (-78.318028 22.756423),False,False,True,False,north,,north,same,1.0,8.0
18370,1,334977000,SARA EXPRESS,8914142.0,HQZX6,22.729133,-78.265952,2023-06-13 08:35:00,11.7,120.2,124.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,900.0,False,180_334977000,8,180_334977000_5,,,,,False,0.09999999999999432,Southeastbound,POINT (-78.265952 22.729133),False,False,True,False,north,,north,same,1.0,8.0
18371,1,334977000,SARA EXPRESS,8914142.0,HQZX6,22.683728,-78.183892,2023-06-13 09:05:00,11.8,120.8,123.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,1800.0,False,180_334977000,8,180_334977000_6,,,,,False,0.5999999999999943,Southeastbound,POINT (-78.183892 22.683728),False,False,True,False,north,,north,same,1.0,8.0
18372,1,334977000,SARA EXPRESS,8914142.0,HQZX6,22.668341,-78.15632,2023-06-13 09:15:00,11.8,121.1,124.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,600.0,False,180_334977000,8,180_334977000_7,,,,,False,0.30000000000001137,Southeastbound,POINT (-78.15632 22.668341),False,False,True,False,north,,north,same,1.0,8.0
18400,3,334977000,SARA EXPRESS,8914142.0,HQZX6,23.052983,-78.688525,2023-10-01 14:30:00,11.7,328.5,330.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,2400.0,True,288_334977000,11,288_334977000_0,,,,,False,,Northwestbound,POINT (-78.688525 23.052983),False,False,True,False,north,,,,1.0,4.0
18401,1,334977000,SARA EXPRESS,8914142.0,HQZX6,23.068801,-78.698834,2023-10-01 14:35:00,11.6,328.4,331.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,300.0,False,288_334977000,11,288_334977000_1,,,,,False,0.10000000000002274,Northwestbound,POINT (-78.698834 23.068801),False,False,True,False,north,,north,same,1.0,4.0
18402,1,334977000,SARA EXPRESS,8914142.0,HQZX6,23.08985,-78.713592,2023-10-01 14:40:00,11.5,325.7,327.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,300.0,False,288_334977000,11,288_334977000_2,,,,,False,2.6999999999999886,Northwestbound,POINT (-78.713592 23.08985),False,False,True,False,north,,north,same,1.0,4.0
18403,1,334977000,SARA EXPRESS,8914142.0,HQZX6,23.095159,-78.717441,2023-10-01 14:45:00,11.4,326.2,327.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,300.0,False,288_334977000,11,288_334977000_3,,,,,False,0.5,Northwestbound,POINT (-78.717441 23.095159),False,False,True,False,north,,north,same,1.0,4.0
18404,1,334977000,SARA EXPRESS,8914142.0,HQZX6,23.10769,-78.727607,2023-10-01 14:50:00,11.4,321.8,323.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,300.0,False,288_334977000,11,288_334977000_4,,,,,False,4.399999999999977,Northwestbound,POINT (-78.727607 23.10769),False,False,False,False,west,,north,other,0.0,4.0
18405,1,334977000,SARA EXPRESS,8914142.0,HQZX6,23.152585,-78.765755,2023-10-01 15:05:00,11.2,320.4,323.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,900.0,False,288_334977000,11,288_334977000_5,,,,,False,1.400000000000034,Northwestbound,POINT (-78.765755 23.152585),False,False,False,False,west,,west,same,0.0,4.0
18406,1,334977000,SARA EXPRESS,8914142.0,HQZX6,23.154601,-78.76754,2023-10-01 15:10:00,11.1,321.1,323.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,300.0,False,288_334977000,11,288_334977000_6,,,,,False,0.7000000000000455,Northwestbound,POINT (-78.76754 23.154601),False,False,False,False,west,,west,same,0.0,4.0
18407,1,334977000,SARA EXPRESS,8914142.0,HQZX6,23.177468,-78.786957,2023-10-01 15:15:00,11.0,324.3,325.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,300.0,False,288_334977000,11,288_334977000_7,,,,,False,3.1999999999999886,Northwestbound,POINT (-78.786957 23.177468),False,False,False,False,west,,west,same,0.0,4.0
18408,1,334977000,SARA EXPRESS,8914142.0,HQZX6,23.181275,-78.789845,2023-10-01 15:20:00,11.1,324.9,326.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,300.0,False,288_334977000,11,288_334977000_8,,,,,False,0.5999999999999659,Northwestbound,POINT (-78.789845 23.181275),False,False,False,False,west,,west,same,0.0,4.0
18409,1,334977000,SARA EXPRESS,8914142.0,HQZX6,23.255831,-78.84711,2023-10-01 15:50:00,10.8,323.8,325.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,1800.0,False,288_334977000,11,288_334977000_9,,,,,False,1.099999999999966,Northwestbound,POINT (-78.84711 23.255831),False,False,False,False,west,,west,same,0.0,4.0
18410,1,334977000,SARA EXPRESS,8914142.0,HQZX6,23.298718,-78.882797,2023-10-01 16:05:00,11.0,324.6,326.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,900.0,False,288_334977000,11,288_334977000_10,,,,,False,0.8000000000000114,Northwestbound,POINT (-78.882797 23.298718),False,False,False,False,west,,west,same,0.0,4.0
18411,1,334977000,SARA EXPRESS,8914142.0,HQZX6,22.488433,-77.830418,2023-11-26 02:10:00,10.5,122.2,123.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,2100.0,True,337_334977000,10,337_334977000_0,,,,,False,,Southeastbound,POINT (-77.830418 22.488433),False,False,True,False,north,,,,1.0,10.0
18412,1,334977000,SARA EXPRESS,8914142.0,HQZX6,22.459493,-77.781467,2023-11-26 02:25:00,10.5,123.1,122.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,900.0,False,337_334977000,10,337_334977000_1,,,,,False,0.8999999999999773,Southeastbound,POINT (-77.781467 22.459493),False,False,True,False,north,,north,same,1.0,10.0
18413,1,334977000,SARA EXPRESS,8914142.0,HQZX6,22.454329,-77.772991,2023-11-26 02:30:00,10.6,123.2,122.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,300.0,False,337_334977000,10,337_334977000_2,,,,,False,0.10000000000002274,Southeastbound,POINT (-77.772991 22.454329),False,False,True,False,north,,north,same,1.0,10.0
18414,1,334977000,SARA EXPRESS,8914142.0,HQZX6,22.448036,-77.76269,2023-11-26 02:35:00,10.7,123.1,122.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,300.0,False,337_334977000,10,337_334977000_3,,,,,False,0.10000000000002274,Southeastbound,POINT (-77.76269 22.448036),False,False,True,False,north,,north,same,1.0,10.0
18415,1,334977000,SARA EXPRESS,8914142.0,HQZX6,22.396825,-77.690007,2023-11-26 03:00:00,10.8,128.3,128.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,1500.0,False,337_334977000,10,337_334977000_4,,,,,False,5.200000000000017,Southeastbound,POINT (-77.690007 22.396825),False,False,True,False,north,,north,same,1.0,10.0
18416,1,334977000,SARA EXPRESS,8914142.0,HQZX6,22.394386,-77.686679,2023-11-26 03:05:00,10.8,128.0,128.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,300.0,False,337_334977000,10,337_334977000_5,,,,,False,0.30000000000001137,Southeastbound,POINT (-77.686679 22.394386),False,False,True,False,north,,north,same,1.0,10.0
18417,1,334977000,SARA EXPRESS,8914142.0,HQZX6,22.386588,-77.676044,2023-11-26 03:10:00,10.8,128.0,127.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,300.0,False,337_334977000,10,337_334977000_6,,,,,False,0.0,Southeastbound,POINT (-77.676044 22.386588),False,False,True,False,north,,north,same,1.0,10.0
18418,1,334977000,SARA EXPRESS,8914142.0,HQZX6,22.360209,-77.639756,2023-11-26 03:20:00,10.8,128.1,127.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,600.0,False,337_334977000,10,337_334977000_7,,,,,False,0.09999999999999432,Southeastbound,POINT (-77.639756 22.360209),False,False,True,False,north,,north,same,1.0,10.0
18419,1,334977000,SARA EXPRESS,8914142.0,HQZX6,22.357664,-77.636275,2023-11-26 03:25:00,10.7,128.1,127.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,300.0,False,337_334977000,10,337_334977000_8,,,,,False,0.0,Southeastbound,POINT (-77.636275 22.357664),False,False,True,False,north,,north,same,1.0,10.0
18420,1,334977000,SARA EXPRESS,8914142.0,HQZX6,22.311546,-77.57302,2023-11-26 03:50:00,10.9,127.6,128.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,1500.0,False,337_334977000,10,337_334977000_9,,,,,False,0.5,Southeastbound,POINT (-77.57302 22.311546),False,False,True,False,north,,north,same,1.0,10.0
18434,1,334977000,SARA EXPRESS,8914142.0,HQZX6,22.764771,-78.361145,2023-12-01 01:25:00,11.7,302.3,303.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,11400.0,True,345_334977000,10,345_334977000_0,,,,,False,,Northwestbound,POINT (-78.361145 22.764771),False,False,True,False,north,,,,1.0,10.0
18435,1,334977000,SARA EXPRESS,8914142.0,HQZX6,22.777685,-78.383085,2023-12-01 01:30:00,11.8,301.6,303.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,300.0,False,345_334977000,10,345_334977000_1,,,,,False,0.6999999999999886,Northwestbound,POINT (-78.383085 22.777685),False,False,True,False,north,,north,same,1.0,10.0
18436,1,334977000,SARA EXPRESS,8914142.0,HQZX6,22.804321,-78.429644,2023-12-01 01:45:00,11.6,300.9,303.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,900.0,False,345_334977000,10,345_334977000_2,,,,,False,0.7000000000000455,Northwestbound,POINT (-78.429644 22.804321),False,False,True,False,north,,north,same,1.0,10.0
18437,1,334977000,SARA EXPRESS,8914142.0,HQZX6,22.806082,-78.432805,2023-12-01 01:50:00,11.6,300.9,303.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,300.0,False,345_334977000,10,345_334977000_3,,,,,False,0.0,Northwestbound,POINT (-78.432805 22.806082),False,False,True,False,north,,north,same,1.0,10.0
18438,1,334977000,SARA EXPRESS,8914142.0,HQZX6,22.827599,-78.471693,2023-12-01 02:00:00,11.7,300.2,303.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,600.0,False,345_334977000,10,345_334977000_4,,,,,False,0.6999999999999886,Northwestbound,POINT (-78.471693 22.827599),False,False,True,False,north,,north,same,1.0,10.0
18439,1,334977000,SARA EXPRESS,8914142.0,HQZX6,22.864843,-78.540585,2023-12-01 02:25:00,11.7,301.9,305.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,1500.0,False,345_334977000,10,345_334977000_5,,,,,False,1.6999999999999886,Northwestbound,POINT (-78.540585 22.864843),False,False,True,False,north,,north,same,1.0,10.0
18440,1,334977000,SARA EXPRESS,8914142.0,HQZX6,22.936768,-78.621742,2023-12-01 02:55:00,11.7,322.6,323.0,0.0,1.0,70,4.1,4.1,50,37,5,8,PTO PLATA DR,HN,,13,87,1800.0,False,345_334977000,10,345_334977000_6,,,,,False,20.700000000000045,Northwestbound,POINT (-78.621742 22.936768),False,False,True,False,north,,north,same,1.0,10.0
