MSG_TYPE,MMSI,NAME,IMO_NUMBER,CALL_SIGN,LAT_AVG,LON_AVG,PERIOD,SPEED_KNOTS,COG_DEG,HEADING_DEG,NAV_STATUS,NAV_SENSOR,SHIP_AND_CARGO_TYPE,DRAUGHT,DRAUGHT,DIM_BOW,DIM_STERN,DIM_PORT,DIM_STARBOARD,DESTINATION,MMSI_COUNTRY_CD,RECEIVER
18,219028496,"SOMMERWIND",None,"XPH7009",22.191325,-77.598880,2025-02-03 00:20:00.000,6.3,306.2,None,None,None,36,None,None,6,7,2,2,"","DK",None
18,316053346,"INEZ V",None,"CFA4214",22.286115,-77.541615,2025-02-03 00:25:00.000,8.7,317.5,320,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.304031,-77.560782,2025-02-03 00:35:00.000,11.1,316.1,319,None,None,36,None,None,6,9,4,3,"","CA",None
18,219028496,"SOMMERWIND",None,"XPH7009",22.208430,-77.621845,2025-02-03 00:35:00.000,9.0,311.2,None,None,None,36,None,None,6,7,2,2,"","DK",None
18,219028496,"SOMMERWIND",None,"XPH7009",22.220135,-77.636652,2025-02-03 00:40:00.000,5.9,310.5,None,None,None,36,None,None,6,7,2,2,"","DK",None
18,316053346,"INEZ V",None,"CFA4214",22.317915,-77.576399,2025-02-03 00:40:00.000,11.1,314.9,313,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.329700,-77.589682,2025-02-03 00:45:00.000,9.5,312.2,312,None,None,36,None,None,6,9,4,3,"","CA",None
18,219028496,"SOMMERWIND",None,"XPH7009",22.233025,-77.653555,2025-02-03 00:50:00.000,6.0,307.1,None,None,None,36,None,None,6,7,2,2,"","DK",None
18,316053346,"INEZ V",None,"CFA4214",22.340565,-77.601700,2025-02-03 00:55:00.000,11.1,315.9,315,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.358531,-77.621165,2025-02-03 01:00:00.000,10.3,313.0,312,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.373431,-77.637450,2025-02-03 01:10:00.000,9.5,315.0,317,None,None,36,None,None,6,9,4,3,"","CA",None
18,219028496,"SOMMERWIND",None,"XPH7009",22.258935,-77.688532,2025-02-03 01:15:00.000,7.2,308.9,None,None,None,36,None,None,6,7,2,2,"","DK",None
18,219028496,"SOMMERWIND",None,"XPH7009",22.264466,-77.696122,2025-02-03 01:20:00.000,6.9,310.6,None,None,None,36,None,None,6,7,2,2,"","DK",None
18,316053346,"INEZ V",None,"CFA4214",22.386300,-77.656632,2025-02-03 01:20:00.000,8.7,304.1,305,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.393215,-77.667732,2025-02-03 01:25:00.000,8.7,305.0,301,None,None,36,None,None,6,9,4,3,"","CA",None
18,219028496,"SOMMERWIND",None,"XPH7009",22.272695,-77.707270,2025-02-03 01:25:00.000,7.2,306.6,304,None,None,36,None,None,6,7,2,2,"","DK",None
18,219028496,"SOMMERWIND",None,"XPH7009",22.278846,-77.715620,2025-02-03 01:30:00.000,7.4,303.9,None,None,None,36,None,None,6,7,2,2,"","DK",None
18,316053346,"INEZ V",None,"CFA4214",22.400865,-77.678865,2025-02-03 01:30:00.000,6.3,303.1,302,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.408831,-77.690532,2025-02-03 01:35:00.000,7.9,307.6,301,None,None,36,None,None,6,9,4,3,"","CA",None
18,219028496,"SOMMERWIND",None,"XPH7009",22.283686,-77.722260,2025-02-03 01:35:00.000,6.4,309.3,None,None,None,36,None,None,6,7,2,2,"","DK",None
18,219028496,"SOMMERWIND",None,"XPH7009",22.293406,-77.735522,2025-02-03 01:40:00.000,7.7,309.9,None,None,None,36,None,None,6,7,2,2,"","DK",None
18,316053346,"INEZ V",None,"CFA4214",22.419850,-77.706382,2025-02-03 01:40:00.000,7.9,304.4,300,None,None,36,None,None,6,9,4,3,"","CA",None
18,219028496,"SOMMERWIND",None,"XPH7009",22.298546,-77.742482,2025-02-03 01:45:00.000,6.7,308.1,307,None,None,36,None,None,6,7,2,2,"","DK",None
18,316053346,"INEZ V",None,"CFA4214",22.433181,-77.726599,2025-02-03 01:50:00.000,10.3,303.5,297,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.441900,-77.739899,2025-02-03 01:55:00.000,9.5,306.5,300,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.446098,-77.746432,2025-02-03 02:00:00.000,8.7,302.7,299,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.448850,-77.750700,2025-02-03 02:05:00.000,9.5,304.5,305,None,None,36,None,None,6,9,4,3,"","CA",None
18,219028496,"SOMMERWIND",None,"XPH7009",22.322475,-77.774677,2025-02-03 02:05:00.000,7.5,309.8,None,None,None,36,None,None,6,7,2,2,"","DK",None
18,219028496,"SOMMERWIND",None,"XPH7009",22.350613,-77.812960,2025-02-03 02:25:00.000,6.7,309.0,None,None,None,36,None,None,6,7,2,2,"","DK",None
18,316053346,"INEZ V",None,"CFA4214",22.485131,-77.809850,2025-02-03 02:30:00.000,7.9,302.9,301,None,None,36,None,None,6,9,4,3,"","CA",None
18,219028496,"SOMMERWIND",None,"XPH7009",22.354651,-77.818605,2025-02-03 02:30:00.000,5.4,306.8,None,None,None,36,None,None,6,7,2,2,"","DK",None
18,316053346,"INEZ V",None,"CFA4214",22.489481,-77.816882,2025-02-03 02:35:00.000,9.5,303.2,303,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.493150,-77.822915,2025-02-03 02:40:00.000,8.7,306.0,304,None,None,36,None,None,6,9,4,3,"","CA",None
18,219028496,"SOMMERWIND",None,"XPH7009",22.363255,-77.830890,2025-02-03 02:40:00.000,7.2,305.9,303,None,None,36,None,None,6,7,2,2,"","DK",None
18,219028496,"SOMMERWIND",None,"XPH7009",22.368996,-77.839012,2025-02-03 02:45:00.000,6.8,308.1,None,None,None,36,None,None,6,7,2,2,"","DK",None
18,316053346,"INEZ V",None,"CFA4214",22.498600,-77.832050,2025-02-03 02:45:00.000,8.7,302.5,302,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.508515,-77.848065,2025-02-03 02:50:00.000,8.7,301.9,302,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.515115,-77.858882,2025-02-03 02:55:00.000,7.9,302.9,302,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.516981,-77.861932,2025-02-03 03:00:00.000,7.1,303.4,299,None,None,36,None,None,6,9,4,3,"","CA",None
18,219028496,"SOMMERWIND",None,"XPH7009",22.391520,-77.869875,2025-02-03 03:00:00.000,6.3,307.8,None,None,None,36,None,None,6,7,2,2,"","DK",None
18,316053346,"INEZ V",None,"CFA4214",22.533231,-77.887900,2025-02-03 03:10:00.000,8.7,305.2,301,None,None,36,None,None,6,9,4,3,"","CA",None
18,219028496,"SOMMERWIND",None,"XPH7009",22.406536,-77.891660,2025-02-03 03:15:00.000,6.2,300.5,None,None,None,36,None,None,6,7,2,2,"","DK",None
18,316053346,"INEZ V",None,"CFA4214",22.537531,-77.894915,2025-02-03 03:15:00.000,7.9,303.4,299,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.544215,-77.905882,2025-02-03 03:20:00.000,7.9,304.0,304,None,None,36,None,None,6,9,4,3,"","CA",None
18,219028496,"SOMMERWIND",None,"XPH7009",22.416390,-77.909920,2025-02-03 03:25:00.000,6.6,300.3,None,None,None,36,None,None,6,7,2,2,"","DK",None
18,316053346,"INEZ V",None,"CFA4214",22.547165,-77.910749,2025-02-03 03:25:00.000,8.7,300.0,317,None,None,36,None,None,6,9,4,3,"","CA",None
18,219028496,"SOMMERWIND",None,"XPH7009",22.417660,-77.912365,2025-02-03 03:30:00.000,6.9,297.5,None,None,None,36,None,None,6,7,2,2,"","DK",None
18,219028496,"SOMMERWIND",None,"XPH7009",22.423481,-77.923772,2025-02-03 03:35:00.000,5.7,296.7,293,None,None,36,None,None,6,7,2,2,"","DK",None
18,219028496,"SOMMERWIND",None,"XPH7009",22.426110,-77.928847,2025-02-03 03:40:00.000,6.4,296.3,292,None,None,36,None,None,6,7,2,2,"","DK",None
18,219028496,"SOMMERWIND",None,"XPH7009",22.430293,-77.937074,2025-02-03 03:45:00.000,6.2,299.7,None,None,None,36,None,None,6,7,2,2,"","DK",None
18,316053346,"INEZ V",None,"CFA4214",22.570481,-77.949015,2025-02-03 03:45:00.000,7.1,303.8,300,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.580298,-77.965165,2025-02-03 03:50:00.000,9.5,302.5,301,None,None,36,None,None,6,9,4,3,"","CA",None
18,219028496,"SOMMERWIND",None,"XPH7009",22.438990,-77.955067,2025-02-03 03:55:00.000,6.7,299.3,None,None,None,36,None,None,6,7,2,2,"","DK",None
18,316053346,"INEZ V",None,"CFA4214",22.584281,-77.971650,2025-02-03 03:55:00.000,7.9,303.5,300,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.589865,-77.980965,2025-02-03 04:00:00.000,8.7,300.5,299,None,None,36,None,None,6,9,4,3,"","CA",None
18,219028496,"SOMMERWIND",None,"XPH7009",22.443015,-77.963665,2025-02-03 04:00:00.000,7.0,296.6,296,None,None,36,None,None,6,7,2,2,"","DK",None
18,316053346,"INEZ V",None,"CFA4214",22.598750,-77.995700,2025-02-03 04:05:00.000,8.7,302.0,298,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.604200,-78.004800,2025-02-03 04:10:00.000,7.9,302.9,301,None,None,36,None,None,6,9,4,3,"","CA",None
18,219028496,"SOMMERWIND",None,"XPH7009",22.450750,-77.980319,2025-02-03 04:10:00.000,6.1,297.5,None,None,None,36,None,None,6,7,2,2,"","DK",None
18,219028496,"SOMMERWIND",None,"XPH7009",22.453383,-77.985980,2025-02-03 04:15:00.000,4.6,296.8,None,None,None,36,None,None,6,7,2,2,"","DK",None
18,316053346,"INEZ V",None,"CFA4214",22.610015,-78.014432,2025-02-03 04:15:00.000,7.1,302.1,300,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.615231,-78.023132,2025-02-03 04:20:00.000,8.7,301.4,298,None,None,36,None,None,6,9,4,3,"","CA",None
18,219028496,"SOMMERWIND",None,"XPH7009",22.458150,-77.996254,2025-02-03 04:20:00.000,6.0,291.6,None,None,None,36,None,None,6,7,2,2,"","DK",None
18,316053346,"INEZ V",None,"CFA4214",22.627615,-78.043915,2025-02-03 04:30:00.000,7.1,302.0,296,None,None,36,None,None,6,9,4,3,"","CA",None
18,219028496,"SOMMERWIND",None,"XPH7009",22.466035,-78.013309,2025-02-03 04:30:00.000,5.7,295.3,None,None,None,36,None,None,6,7,2,2,"","DK",None
18,316053346,"INEZ V",None,"CFA4214",22.637165,-78.062082,2025-02-03 04:40:00.000,8.7,299.3,298,None,None,36,None,None,6,9,4,3,"","CA",None
18,219028496,"SOMMERWIND",None,"XPH7009",22.474810,-78.032960,2025-02-03 04:40:00.000,6.1,292.1,None,None,None,36,None,None,6,7,2,2,"","DK",None
18,219028496,"SOMMERWIND",None,"XPH7009",22.476755,-78.037600,2025-02-03 04:45:00.000,6.0,293.3,None,None,None,36,None,None,6,7,2,2,"","DK",None
18,316053346,"INEZ V",None,"CFA4214",22.643365,-78.076932,2025-02-03 04:45:00.000,7.1,292.2,292,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.646265,-78.083865,2025-02-03 04:50:00.000,7.1,293.1,308,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.649700,-78.091832,2025-02-03 04:55:00.000,7.1,296.8,293,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.653800,-78.101565,2025-02-03 05:00:00.000,7.1,295.6,292,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.659398,-78.114965,2025-02-03 05:05:00.000,8.7,295.0,291,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.664581,-78.128450,2025-02-03 05:10:00.000,7.1,294.9,292,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.667765,-78.136900,2025-02-03 05:15:00.000,5.5,289.5,291,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.671148,-78.145532,2025-02-03 05:20:00.000,7.9,292.6,291,None,None,36,None,None,6,9,4,3,"","CA",None
18,219028496,"SOMMERWIND",None,"XPH7009",22.503260,-78.106460,2025-02-03 05:25:00.000,5.5,287.2,288,None,None,36,None,None,6,7,2,2,"","DK",None
18,316053346,"INEZ V",None,"CFA4214",22.673115,-78.150882,2025-02-03 05:25:00.000,6.3,293.4,291,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.679381,-78.167682,2025-02-03 05:30:00.000,7.1,290.9,290,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.682881,-78.177165,2025-02-03 05:35:00.000,7.1,288.9,289,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.685665,-78.184800,2025-02-03 05:40:00.000,8.7,297.3,295,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.687515,-78.189832,2025-02-03 05:45:00.000,6.3,287.4,289,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.690965,-78.199315,2025-02-03 05:50:00.000,7.1,289.9,290,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.693415,-78.205965,2025-02-03 05:55:00.000,6.3,289.8,288,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.697398,-78.216749,2025-02-03 06:00:00.000,7.1,290.8,290,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.702198,-78.230232,2025-02-03 06:05:00.000,7.1,291.3,289,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.707381,-78.244800,2025-02-03 06:10:00.000,7.1,291.7,290,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.709181,-78.249932,2025-02-03 06:15:00.000,7.1,292.9,290,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.710981,-78.255000,2025-02-03 06:20:00.000,8.7,290.8,290,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.719915,-78.280065,2025-02-03 06:30:00.000,6.3,289.3,289,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.724998,-78.294332,2025-02-03 06:40:00.000,6.3,293.6,292,None,None,36,None,None,6,9,4,3,"","CA",None
18,219028496,"SOMMERWIND",None,"XPH7009",22.548475,-78.249350,2025-02-03 06:40:00.000,8.0,295.0,291,None,None,36,None,None,6,7,2,2,"","DK",None
18,316053346,"INEZ V",None,"CFA4214",22.728298,-78.303249,2025-02-03 06:45:00.000,7.1,290.8,290,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.733248,-78.316582,2025-02-03 06:50:00.000,7.1,290.1,290,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.736348,-78.324982,2025-02-03 06:55:00.000,8.7,289.5,289,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.744400,-78.346815,2025-02-03 07:05:00.000,7.1,290.9,287,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.748150,-78.356632,2025-02-03 07:10:00.000,6.3,293.1,292,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.751050,-78.364065,2025-02-03 07:15:00.000,6.3,295.2,288,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.756415,-78.377515,2025-02-03 07:20:00.000,7.1,299.7,298,None,None,36,None,None,6,9,4,3,"","CA",None
18,219028496,"SOMMERWIND",None,"XPH7009",22.578310,-78.337427,2025-02-03 07:20:00.000,7.2,289.9,286,None,None,36,None,None,6,7,2,2,"","DK",None
18,219028496,"SOMMERWIND",None,"XPH7009",22.579685,-78.341465,2025-02-03 07:25:00.000,6.4,286.8,None,None,None,36,None,None,6,7,2,2,"","DK",None
18,316053346,"INEZ V",None,"CFA4214",22.762265,-78.389182,2025-02-03 07:25:00.000,8.7,300.4,296,None,None,36,None,None,6,9,4,3,"","CA",None
18,219028496,"SOMMERWIND",None,"XPH7009",22.588140,-78.365565,2025-02-03 07:35:00.000,7.2,294.4,289,None,None,36,None,None,6,7,2,2,"","DK",None
18,316053346,"INEZ V",None,"CFA4214",22.769948,-78.404699,2025-02-03 07:35:00.000,7.1,296.3,295,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.777081,-78.415332,2025-02-03 07:40:00.000,7.9,304.7,303,None,None,36,None,None,6,9,4,3,"","CA",None
18,219028496,"SOMMERWIND",None,"XPH7009",22.592195,-78.377235,2025-02-03 07:40:00.000,6.9,290.6,None,None,None,36,None,None,6,7,2,2,"","DK",None
18,219028496,"SOMMERWIND",None,"XPH7009",22.592856,-78.379185,2025-02-03 07:45:00.000,6.1,287.6,283,None,None,36,None,None,6,7,2,2,"","DK",None
18,316053346,"INEZ V",None,"CFA4214",22.784115,-78.425632,2025-02-03 07:45:00.000,7.1,302.4,302,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.787431,-78.430882,2025-02-03 07:50:00.000,9.5,300.6,300,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.794148,-78.442432,2025-02-03 07:55:00.000,7.9,299.2,296,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.799400,-78.451500,2025-02-03 08:00:00.000,7.1,300.3,299,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.805515,-78.461900,2025-02-03 08:05:00.000,7.1,297.9,296,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.811915,-78.472882,2025-02-03 08:10:00.000,7.1,301.2,301,None,None,36,None,None,6,9,4,3,"","CA",None
18,219028496,"SOMMERWIND",None,"XPH7009",22.609930,-78.430669,2025-02-03 08:10:00.000,8.2,290.4,None,None,None,36,None,None,6,7,2,2,"","DK",None
18,316053346,"INEZ V",None,"CFA4214",22.818600,-78.484332,2025-02-03 08:15:00.000,8.7,303.1,303,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.824981,-78.495132,2025-02-03 08:20:00.000,7.1,301.1,301,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.826081,-78.497100,2025-02-03 08:25:00.000,8.7,299.9,298,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.838265,-78.517765,2025-02-03 08:35:00.000,7.1,299.3,299,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.845581,-78.530432,2025-02-03 08:40:00.000,8.7,302.1,299,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.848398,-78.535450,2025-02-03 08:45:00.000,7.1,300.5,299,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.855600,-78.547815,2025-02-03 08:50:00.000,7.1,303.0,299,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.860281,-78.555799,2025-02-03 08:55:00.000,6.3,300.3,299,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.870265,-78.573250,2025-02-03 09:05:00.000,7.1,302.7,300,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.878631,-78.587565,2025-02-03 09:10:00.000,8.7,300.2,298,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.888748,-78.604565,2025-02-03 09:20:00.000,10.3,305.3,301,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.897948,-78.620265,2025-02-03 09:25:00.000,8.7,304.5,302,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.913898,-78.642915,2025-02-03 09:35:00.000,8.7,312.2,310,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.921831,-78.652565,2025-02-03 09:45:00.000,10.3,314.6,310,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.937800,-78.672115,2025-02-03 09:55:00.000,9.5,308.4,306,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.949500,-78.686515,2025-02-03 10:00:00.000,8.7,311.5,312,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.961781,-78.701765,2025-02-03 10:10:00.000,7.9,311.5,312,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.974731,-78.717782,2025-02-03 10:15:00.000,10.3,311.2,312,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.979215,-78.723432,2025-02-03 10:20:00.000,9.5,310.1,310,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.990900,-78.738149,2025-02-03 10:25:00.000,8.7,311.3,309,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",22.994031,-78.742049,2025-02-03 10:30:00.000,7.9,309.5,308,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",23.001165,-78.750865,2025-02-03 10:35:00.000,8.7,310.4,311,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",23.012581,-78.764915,2025-02-03 10:40:00.000,7.9,311.0,310,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",23.017898,-78.771215,2025-02-03 10:45:00.000,8.7,316.6,318,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",23.025665,-78.778532,2025-02-03 10:50:00.000,7.9,316.5,319,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",23.032048,-78.784600,2025-02-03 10:55:00.000,7.1,314.4,320,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",23.039965,-78.792215,2025-02-03 11:00:00.000,7.9,319.1,321,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",23.047331,-78.799315,2025-02-03 11:05:00.000,7.9,315.1,317,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",23.057750,-78.809282,2025-02-03 11:10:00.000,8.7,316.4,320,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",23.066265,-78.817450,2025-02-03 11:15:00.000,8.7,317.8,319,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",23.099065,-78.848215,2025-02-03 11:35:00.000,9.5,322.7,322,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",23.109700,-78.857999,2025-02-03 11:40:00.000,9.5,321.0,319,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",23.115900,-78.863665,2025-02-03 11:45:00.000,9.5,320.6,322,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",23.125431,-78.872350,2025-02-03 11:50:00.000,7.9,313.9,318,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",23.139581,-78.885399,2025-02-03 11:55:00.000,10.3,323.6,325,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",23.145581,-78.890665,2025-02-03 12:00:00.000,10.3,321.0,322,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",23.154981,-78.899250,2025-02-03 12:05:00.000,8.7,320.2,322,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",23.168150,-78.911282,2025-02-03 12:10:00.000,7.9,317.2,318,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",23.171965,-78.914750,2025-02-03 12:15:00.000,9.5,318.5,319,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",23.180650,-78.922050,2025-02-03 12:20:00.000,9.5,324.1,326,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",23.201548,-78.939082,2025-02-03 12:30:00.000,7.9,322.8,325,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",23.208965,-78.945100,2025-02-03 12:35:00.000,8.7,323.7,341,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",23.227365,-78.959750,2025-02-03 12:45:00.000,8.7,321.7,323,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",23.235465,-78.966182,2025-02-03 12:50:00.000,8.7,323.6,324,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",23.251581,-78.979132,2025-02-03 12:55:00.000,8.7,323.5,327,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",23.271331,-78.991382,2025-02-03 13:05:00.000,9.5,334.3,336,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",23.283648,-78.997282,2025-02-03 13:10:00.000,9.5,331.9,351,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",23.289765,-79.000132,2025-02-03 13:15:00.000,8.7,334.1,338,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",23.305798,-79.008082,2025-02-03 13:20:00.000,8.7,333.1,337,None,None,36,None,None,6,9,4,3,"","CA",None
18,316053346,"INEZ V",None,"CFA4214",23.314315,-79.012500,2025-02-03 13:25:00.000,10.3,339.8,342,None,None,36,None,None,6,9,4,3,"","CA",None
