MMSI,LAT,LON,PERIOD,SPEED,COG,HEADING,voyage_id,TIME,dt,dlat,dlon,cog_rad,cog_sin,cog_cos,hdg_rad,hdg_sin,hdg_cos
636018890,22.638783,-78.326307,2023-03-25 04:25:00,12.4,109.8,109.0,6_636018890,2023-03-25 04:25:00,300.0,-0.005487999999999715,0.016440000000002897,1.9163715186897738,0.9408807689542255,-0.33873792024529137,1.9024088846738192,0.9455185755993168,-0.32556815445715664
636018890,22.633895,-78.312229,2023-03-25 04:30:00,12.5,110.9,109.0,6_636018890,2023-03-25 04:30:00,300.0,-0.004888000000001114,0.014077999999997814,1.9355701404617116,0.9342044743210295,-0.3567379993196253,1.9024088846738192,0.9455185755993168,-0.32556815445715664
636018890,22.627691,-78.294545,2023-03-25 04:35:00,12.6,110.1,108.0,6_636018890,2023-03-25 04:35:00,300.0,-0.00620400000000032,0.017684000000002698,1.9216075064457567,0.9390942520947092,-0.34365969458561596,1.8849555921538759,0.9510565162951536,-0.30901699437494734
636018890,22.621426,-78.275297,2023-03-25 04:40:00,12.7,109.6,109.0,6_636018890,2023-03-25 04:40:00,300.0,-0.006264999999999077,0.019248000000004595,1.9128808601857852,0.9420574527872967,-0.335451569750255,1.9024088846738192,0.9455185755993168,-0.32556815445715664
636018890,22.615721,-78.258559,2023-03-25 04:45:00,12.7,110.0,109.0,6_636018890,2023-03-25 04:45:00,300.0,-0.005704999999998961,0.016737999999989484,1.9198621771937625,0.9396926207859084,-0.3420201433256687,1.9024088846738192,0.9455185755993168,-0.32556815445715664
636018890,22.609316,-78.23959,2023-03-25 04:50:00,12.5,109.9,108.0,6_636018890,2023-03-25 04:50:00,300.0,-0.006405000000000882,0.01896899999999846,1.9181168479417683,0.9402881270104189,-0.3403795502130502,1.8849555921538759,0.9510565162951536,-0.30901699437494734
636018890,22.603841,-78.22302,2023-03-25 04:55:00,12.3,109.2,108.0,6_636018890,2023-03-25 04:55:00,300.0,-0.005475000000000563,0.016570000000001528,1.9058995431778079,0.9443763702374811,-0.3288666467385832,1.8849555921538759,0.9510565162951536,-0.30901699437494734
636018890,22.597821,-78.204454,2023-03-25 05:00:00,12.3,109.3,109.0,6_636018890,2023-03-25 05:00:00,300.0,-0.00601999999999947,0.018566000000006966,1.907644872429802,0.9438009515832295,-0.3305143927132229,1.9024088846738192,0.9455185755993168,-0.32556815445715664
636018890,22.592126,-78.187417,2023-03-25 05:05:00,12.4,109.6,109.0,6_636018890,2023-03-25 05:05:00,300.0,-0.0056949999999993395,0.017037000000001967,1.9128808601857852,0.9420574527872967,-0.335451569750255,1.9024088846738192,0.9455185755993168,-0.32556815445715664
636018890,22.586493,-78.170247,2023-03-25 05:10:00,12.5,106.6,107.0,6_636018890,2023-03-25 05:10:00,300.0,-0.005632999999999555,0.017169999999993024,1.8605209826259552,0.9583225744651332,-0.28568836740497344,1.8675022996339325,0.9563047559630355,-0.29237170472273666
636018890,22.580866,-78.150569,2023-03-25 05:15:00,12.4,107.8,109.0,6_636018890,2023-03-25 05:15:00,300.0,-0.005627000000000493,0.019677999999998974,1.8814649336498872,0.9521293927421387,-0.3056953049631056,1.9024088846738192,0.9455185755993168,-0.32556815445715664
636018890,22.575661,-78.134879,2023-03-25 05:20:00,12.2,112.8,114.0,6_636018890,2023-03-25 05:20:00,300.0,-0.005205000000000126,0.01569000000000642,1.9687313962496036,0.9218631515885006,-0.3875155864521028,1.9896753472735358,0.9135454576426009,-0.40673664307580026
636018890,22.56749,-78.11813,2023-03-25 05:25:00,12.1,119.1,118.0,6_636018890,2023-03-25 05:25:00,300.0,-0.008171000000000816,0.016749000000004344,2.0786871391252464,0.8737722230354653,-0.4863353804234904,2.059488517353309,0.8829475928589269,-0.4694715627858909
636018890,22.559111,-78.10237,2023-03-25 05:30:00,12.1,122.1,121.0,6_636018890,2023-03-25 05:30:00,300.0,-0.008378999999997916,0.01576000000000022,2.131047016685076,0.8471219213821373,-0.5313985795180827,2.111848394913139,0.8571673007021123,-0.5150380749100543
636018890,22.549848,-78.086502,2023-03-25 05:35:00,12.0,122.0,121.0,6_636018890,2023-03-25 05:35:00,300.0,-0.009263000000000687,0.01586799999999755,2.129301687433082,0.8480480961564261,-0.5299192642332048,2.111848394913139,0.8571673007021123,-0.5150380749100543
636018890,22.54081,-78.071199,2023-03-25 05:40:00,12.0,122.5,121.0,6_636018890,2023-03-25 05:40:00,300.0,-0.009038000000000324,0.015303000000002953,2.138028333693054,0.8433914458128856,-0.537299608346824,2.111848394913139,0.8571673007021123,-0.5150380749100543
636018890,22.530475,-78.053808,2023-03-25 05:45:00,12.0,122.7,121.0,6_636018890,2023-03-25 05:45:00,300.0,-0.010335000000001315,0.017390999999989276,2.1415189921970423,0.8415107819453062,-0.540240320477655,2.111848394913139,0.8571673007021123,-0.5150380749100543
636018890,22.523231,-78.041895,2023-03-25 05:50:00,12.0,124.7,122.0,6_636018890,2023-03-25 05:50:00,300.0,-0.007244000000000028,0.011913000000006946,2.176425577236929,0.8221440410307375,-0.5692795234308442,2.129301687433082,0.8480480961564261,-0.5299192642332048
636018890,22.513276,-78.026565,2023-03-25 05:55:00,12.0,125.0,122.0,6_636018890,2023-03-25 05:55:00,300.0,-0.009954999999997938,0.015329999999991628,2.181661564992912,0.8191520442889917,-0.5735764363510462,2.129301687433082,0.8480480961564261,-0.5299192642332048
636018890,22.504008,-78.012152,2023-03-25 06:00:00,12.1,124.6,122.0,6_636018890,2023-03-25 06:00:00,300.0,-0.009268000000002274,0.014413000000004672,2.1746802479849343,0.823136368534442,-0.567843745053101,2.129301687433082,0.8480480961564261,-0.5299192642332048
636018890,22.494038,-77.996707,2023-03-25 06:05:00,12.1,124.3,122.0,6_636018890,2023-03-25 06:05:00,300.0,-0.009969999999999146,0.015444999999999709,2.1694442602289516,0.8260982944957639,-0.5635260489375714,2.129301687433082,0.8480480961564261,-0.5299192642332048
636018890,22.474981,-77.965052,2023-03-25 06:15:00,12.2,122.2,121.0,6_636018890,2023-03-25 06:15:00,600.0,-0.0190570000000001,0.031655000000000655,2.132792345937071,0.846193166127564,-0.5328762760707301,2.111848394913139,0.8571673007021123,-0.5150380749100543
636018892,22.72268,-78.573485,2023-05-03 08:05:00,13.0,109.9,109.0,4_636018892,2023-05-03 08:05:00,0.0,0.0,0.0,1.9181168479417683,0.9402881270104189,-0.3403795502130502,1.9024088846738192,0.9455185755993168,-0.32556815445715664
636018892,22.704214,-78.517553,2023-05-03 08:20:00,13.0,109.4,108.0,4_636018892,2023-05-03 08:20:00,900.0,-0.018466000000000093,0.05593199999999854,1.9093902016817965,0.943222657947601,-0.3321611318837033,1.8849555921538759,0.9510565162951536,-0.30901699437494734
636018892,22.692141,-78.480814,2023-05-03 08:30:00,13.0,109.6,109.0,4_636018892,2023-05-03 08:30:00,600.0,-0.012073000000000889,0.0367390000000114,1.9128808601857852,0.9420574527872967,-0.335451569750255,1.9024088846738192,0.9455185755993168,-0.32556815445715664
636018892,22.682424,-78.451235,2023-05-03 08:35:00,13.0,109.3,108.0,4_636018892,2023-05-03 08:35:00,300.0,-0.009716999999998421,0.029578999999998246,1.907644872429802,0.9438009515832295,-0.3305143927132229,1.8849555921538759,0.9510565162951536,-0.30901699437494734
636018892,22.678608,-78.439543,2023-05-03 08:40:00,13.0,109.4,109.0,4_636018892,2023-05-03 08:40:00,300.0,-0.0038160000000004857,0.011691999999996483,1.9093902016817965,0.943222657947601,-0.3321611318837033,1.9024088846738192,0.9455185755993168,-0.32556815445715664
636018892,22.674003,-78.425495,2023-05-03 08:45:00,13.0,109.3,109.0,4_636018892,2023-05-03 08:45:00,300.0,-0.0046050000000015245,0.014048000000002503,1.907644872429802,0.9438009515832295,-0.3305143927132229,1.9024088846738192,0.9455185755993168,-0.32556815445715664
636018892,22.665797,-78.399962,2023-05-03 08:50:00,13.0,109.2,109.0,4_636018892,2023-05-03 08:50:00,300.0,-0.008205999999997715,0.02553299999999581,1.9058995431778079,0.9443763702374811,-0.3288666467385832,1.9024088846738192,0.9455185755993168,-0.32556815445715664
636018945,22.45264,-77.924554,2023-06-21 07:45:00,12.8,122.9,121.0,15_636018945,2023-06-21 07:45:00,0.0,0.0,0.0,2.1450096507010312,0.8396198645344131,-0.5431744499506708,2.111848394913139,0.8571673007021123,-0.5150380749100543
636018945,22.448758,-77.918065,2023-06-21 07:50:00,12.8,123.0,121.0,15_636018945,2023-06-21 07:50:00,300.0,-0.0038819999999972765,0.006489000000001965,2.1467549799530254,0.838670567945424,-0.5446390350150271,2.111848394913139,0.8571673007021123,-0.5150380749100543
636018945,22.413848,-77.860212,2023-06-21 08:05:00,12.7,122.9,121.0,15_636018945,2023-06-21 08:05:00,900.0,-0.03491,0.05785299999999438,2.1450096507010312,0.8396198645344131,-0.5431744499506708,2.111848394913139,0.8571673007021123,-0.5150380749100543
636018945,22.389653,-77.819984,2023-06-21 08:20:00,12.7,122.9,121.0,15_636018945,2023-06-21 08:20:00,900.0,-0.02419500000000241,0.04022799999999904,2.1450096507010312,0.8396198645344131,-0.5431744499506708,2.111848394913139,0.8571673007021123,-0.5150380749100543
636018945,22.35793,-77.767872,2023-06-21 08:35:00,12.9,123.4,121.0,15_636018945,2023-06-21 08:35:00,900.0,-0.0317229999999995,0.05211200000000815,2.1537362969610028,0.8348478632634065,-0.5504807400849956,2.111848394913139,0.8571673007021123,-0.5150380749100543
636018945,22.32712,-77.717623,2023-06-21 08:50:00,13.0,123.3,121.0,15_636018945,2023-06-21 08:50:00,900.0,-0.030809999999998894,0.05024899999999377,2.151990967709008,0.8358073613682704,-0.5490228179981316,2.111848394913139,0.8571673007021123,-0.5150380749100543
636018945,22.31744,-77.701812,2023-06-21 08:55:00,13.0,123.6,121.0,15_636018945,2023-06-21 08:55:00,300.0,-0.009679999999999467,0.015810999999999353,2.157226955464991,0.8329212407100995,-0.553391549243344,2.111848394913139,0.8571673007021123,-0.5150380749100543
636018945,22.30451,-77.680675,2023-06-21 09:00:00,13.1,123.1,121.0,15_636018945,2023-06-21 09:00:00,300.0,-0.012930000000000774,0.021137000000010175,2.1485003092050197,0.8377187166204388,-0.546101961014429,2.111848394913139,0.8571673007021123,-0.5150380749100543
636018945,22.273426,-77.642026,2023-06-21 09:15:00,13.2,134.6,133.0,15_636018945,2023-06-21 09:15:00,900.0,-0.03108399999999989,0.038648999999992384,2.3492131731843675,0.7120260459909965,-0.7021530529951623,2.321287905152458,0.7313537016191706,-0.6819983600624984
636018945,22.235376,-77.598241,2023-06-21 09:30:00,13.3,132.9,131.0,15_636018945,2023-06-21 09:30:00,900.0,-0.038050000000001916,0.04378499999999974,2.319542575900464,0.7325428987873788,-0.6807208689589178,2.2863813201125716,0.7547095802227721,-0.6560590289905072
636018945,22.188578,-77.544435,2023-06-21 09:45:00,13.4,132.6,130.0,15_636018945,2023-06-21 09:45:00,900.0,-0.04679799999999901,0.05380600000000868,2.314306588144481,0.7360970871197344,-0.6768759696826606,2.2689280275926285,0.766044443118978,-0.6427876096865394
636019109,22.18816,-77.4698,2024-02-14 08:15:00,14.8,311.6,312.0,4_636019109,2024-02-14 08:15:00,0.0,0.0,0.0,5.438445949214331,-0.747798090498532,0.6639262126522415,5.445427266222308,-0.7431448254773946,0.6691306063588578
636019109,22.214475,-77.501942,2024-02-14 08:25:00,15.0,311.2,312.0,4_636019109,2024-02-14 08:25:00,600.0,0.02631500000000031,-0.03214199999999323,5.431464632206353,-0.7524149088957247,0.6586894601186801,5.445427266222308,-0.7431448254773946,0.6691306063588578
636019109,22.243876,-77.537819,2024-02-14 08:35:00,15.3,311.4,312.0,4_636019109,2024-02-14 08:35:00,600.0,0.02940100000000001,-0.03587699999999927,5.434955290710342,-0.75011106963046,0.6613118653236513,5.445427266222308,-0.7431448254773946,0.6691306063588578
636019109,22.270002,-77.569198,2024-02-14 08:45:00,15.6,311.9,312.0,4_636019109,2024-02-14 08:45:00,600.0,0.026126000000001426,-0.031379000000001156,5.4436819369703136,-0.7443115462311544,0.6678325554710464,5.445427266222308,-0.7431448254773946,0.6691306063588578
636019109,22.277893,-77.578684,2024-02-14 08:50:00,15.6,311.8,312.0,4_636019109,2024-02-14 08:50:00,300.0,0.007890999999997206,-0.009485999999995443,5.441936607718319,-0.7454759996828624,0.6665324702494523,5.445427266222308,-0.7431448254773946,0.6691306063588578
636019232,22.579095,-78.144373,2023-04-09 07:50:00,12.7,110.0,112.0,18_636019232,2023-04-09 07:50:00,0.0,0.0,0.0,1.9198621771937625,0.9396926207859084,-0.3420201433256687,1.9547687622336491,0.9271838545667874,-0.37460659341591207
636019232,22.574973,-78.132037,2023-04-09 07:55:00,12.7,110.5,113.0,18_636019232,2023-04-09 07:55:00,300.0,-0.004121999999998849,0.012336000000004788,1.928588823453734,0.9366721892483977,-0.3502073812594673,1.9722220547535925,0.9205048534524403,-0.3907311284892738
