MMSI,LAT,LON,PERIOD,SPEED,COG,HEADING,voyage_id,TIME,dt,dlat,dlon,cog_rad,cog_sin,cog_cos,hdg_rad,hdg_sin,hdg_cos,num_pings
255806122,22.431038,-77.811832,2024-02-26 18:25:00,16.2,303.8,305.0,406_255806122,2024-02-26 18:25:00,300.0,0.0145990000000004,-0.0234880000000003,5.302310267558774,-0.830984469274328,0.5562956155003052,5.323254218582705,-0.8191520442889918,0.573576436351046,38
255806122,22.445516,-77.835366,2024-02-26 18:30:00,16.1,301.8,303.0,406_255806122,2024-02-26 18:30:00,300.0,0.0144780000000004,-0.0235339999999979,5.267403682518887,-0.849892692986864,0.5269557954966775,5.288347633542818,-0.8386705679454243,0.5446390350150266,38
255806122,22.45783,-77.856549,2024-02-26 18:35:00,16.2,301.6,303.0,406_255806122,2024-02-26 18:35:00,300.0,0.0123139999999999,-0.0211830000000077,5.263913024014898,-0.8517269341430476,0.5239859059700792,5.288347633542818,-0.8386705679454243,0.5446390350150266,38
255806122,22.471169,-77.879184,2024-02-26 18:40:00,16.2,302.5,303.0,406_255806122,2024-02-26 18:40:00,300.0,0.0133389999999984,-0.0226349999999939,5.279620987282847,-0.8433914458128857,0.5372996083468239,5.288347633542818,-0.8386705679454243,0.5446390350150266,38
255806122,22.482228,-77.897955,2024-02-26 18:45:00,16.2,302.3,304.0,406_255806122,2024-02-26 18:45:00,300.0,0.0110589999999994,-0.0187710000000009,5.276130328778859,-0.845261833221856,0.5343523493898266,5.305800926062762,-0.8290375725550416,0.559192903470747,38
255806122,22.490778,-77.912322,2024-02-26 18:50:00,16.2,302.7,304.0,406_255806122,2024-02-26 18:50:00,300.0,0.0085499999999996,-0.0143670000000071,5.283111645786836,-0.8415107819453063,0.5402403204776549,5.305800926062762,-0.8290375725550416,0.559192903470747,38
255806122,22.504141,-77.934768,2024-02-26 18:55:00,16.2,302.5,304.0,406_255806122,2024-02-26 18:55:00,300.0,0.0133630000000017,-0.0224460000000021,5.279620987282847,-0.8433914458128857,0.5372996083468239,5.305800926062762,-0.8290375725550416,0.559192903470747,38
255806122,22.517905,-77.957651,2024-02-26 19:00:00,16.3,302.8,304.0,406_255806122,2024-02-26 19:00:00,300.0,0.0137639999999983,-0.0228829999999931,5.28485697503883,-0.8405666034956845,0.5417082102827396,5.305800926062762,-0.8290375725550416,0.559192903470747,38
255806122,22.530797,-77.979178,2024-02-26 19:05:00,16.0,302.8,303.0,406_255806122,2024-02-26 19:05:00,300.0,0.0128920000000007,-0.021527000000006,5.28485697503883,-0.8405666034956845,0.5417082102827396,5.288347633542818,-0.8386705679454243,0.5446390350150266,38
255806122,22.544672,-78.002515,2024-02-26 19:10:00,16.1,302.7,303.0,406_255806122,2024-02-26 19:10:00,300.0,0.0138749999999987,-0.0233369999999979,5.283111645786836,-0.8415107819453063,0.5402403204776549,5.288347633542818,-0.8386705679454243,0.5446390350150266,38
255806122,22.555645,-78.020872,2024-02-26 19:15:00,16.1,303.2,304.0,406_255806122,2024-02-26 19:15:00,300.0,0.0109729999999999,-0.0183569999999946,5.291838292046807,-0.8367643134589621,0.5475632234925496,5.305800926062762,-0.8290375725550416,0.559192903470747,38
255806122,22.563945,-78.035044,2024-02-26 19:20:00,16.1,301.8,302.0,406_255806122,2024-02-26 19:20:00,300.0,0.0083000000000019,-0.014172000000002,5.267403682518887,-0.849892692986864,0.5269557954966775,5.270894341022875,-0.8480480961564261,0.5299192642332047,38
255806122,22.576515,-78.058271,2024-02-26 19:25:00,16.0,298.1,299.0,406_255806122,2024-02-26 19:25:00,300.0,0.0125700000000001,-0.0232270000000056,5.202826500195097,-0.8821268660176677,0.4710118812194103,5.218534463463046,-0.8746197071393956,0.4848096202463373,38
255806122,22.586587,-78.078166,2024-02-26 19:30:00,16.0,298.5,299.0,406_255806122,2024-02-26 19:30:00,300.0,0.0100720000000009,-0.0198949999999911,5.209807817203074,-0.8788171126619654,0.4771587602596083,5.218534463463046,-0.8746197071393956,0.4848096202463373,38
255806122,22.599215,-78.104507,2024-02-26 19:35:00,16.0,297.1,298.0,406_255806122,2024-02-26 19:35:00,300.0,0.0126279999999994,-0.0263410000000021,5.185373207675154,-0.8902128046111263,0.455544907233516,5.201081170943102,-0.8829475928589271,0.4694715627858904,38
255806122,22.609071,-78.12557,2024-02-26 19:40:00,15.9,297.2,297.0,406_255806122,2024-02-26 19:40:00,300.0,0.0098559999999991,-0.021062999999998,5.187118536927147,-0.8894163732912977,0.4570979270586938,5.183627878423159,-0.891006524188368,0.4539904997395466,38
255806122,22.616218,-78.142015,2024-02-26 19:45:00,15.9,293.8,294.0,406_255806122,2024-02-26 19:45:00,300.0,0.0071469999999997,-0.0164450000000044,5.12777734235934,-0.9149596678498249,0.4035452963523898,5.1312680008633285,-0.9135454576426012,0.4067366430757997,38
255806122,22.626888,-78.170379,2024-02-26 19:50:00,15.9,291.2,292.0,406_255806122,2024-02-26 19:50:00,300.0,0.010670000000001,-0.0283639999999962,5.082398781807488,-0.9323238012155124,0.3616245700820922,5.096361415823442,-0.9271838545667874,0.3746065934159119,38
255806122,22.633559,-78.1884,2024-02-26 19:55:00,15.8,291.5,292.0,406_255806122,2024-02-26 19:55:00,300.0,0.0066710000000007,-0.0180210000000045,5.08763476956347,-0.9304175679820248,0.3665012267242968,5.096361415823442,-0.9271838545667874,0.3746065934159119,38
255806122,22.691461,-78.345405,2024-02-26 20:30:00,15.8,291.5,292.0,407_255806122,2024-02-26 20:30:00,0.0,0.0,0.0,5.08763476956347,-0.9304175679820248,0.3665012267242968,5.096361415823442,-0.9271838545667874,0.3746065934159119,18
255806122,22.700456,-78.369708,2024-02-26 20:35:00,15.8,291.7,292.0,407_255806122,2024-02-26 20:35:00,300.0,0.0089949999999987,-0.0243030000000032,5.091125428067459,-0.9291325715340564,0.3697467572738286,5.096361415823442,-0.9271838545667874,0.3746065934159119,18
255806122,22.708745,-78.394403,2024-02-26 20:40:00,15.8,288.7,289.0,407_255806122,2024-02-26 20:40:00,300.0,0.0082890000000013,-0.0246949999999941,5.038765550507629,-0.9472102777460288,0.3206129905856762,5.044001538263612,-0.945518575599317,0.3255681544571563,18
255806122,22.715146,-78.41495,2024-02-26 20:45:00,15.9,288.6,289.0,407_255806122,2024-02-26 20:45:00,300.0,0.0064010000000003,-0.0205470000000076,5.037020221255635,-0.9477684100095856,0.31895930929807,5.044001538263612,-0.945518575599317,0.3255681544571563,18
255806122,22.719979,-78.430223,2024-02-26 20:50:00,15.9,288.5,289.0,407_255806122,2024-02-26 20:50:00,300.0,0.0048329999999978,-0.0152729999999934,5.035274892003641,-0.9483236552061992,0.3173046564050922,5.044001538263612,-0.945518575599317,0.3255681544571563,18
255806122,22.728056,-78.455706,2024-02-26 20:55:00,16.0,288.9,290.0,407_255806122,2024-02-26 20:55:00,300.0,0.0080770000000001,-0.0254830000000083,5.042256209011618,-0.9460853588275454,0.3239174181981491,5.061454830783556,-0.9396926207859084,0.342020143325669,18
255806122,22.73596,-78.480712,2024-02-26 21:00:00,16.0,289.0,289.0,407_255806122,2024-02-26 21:00:00,300.0,0.0079039999999999,-0.0250059999999905,5.044001538263612,-0.945518575599317,0.3255681544571563,5.044001538263612,-0.945518575599317,0.3255681544571563,18
255806122,22.743937,-78.506086,2024-02-26 21:05:00,16.1,288.8,290.0,407_255806122,2024-02-26 21:05:00,300.0,0.0079770000000003,-0.0253739999999993,5.040510879759624,-0.9466492601156964,0.3222656952305109,5.061454830783556,-0.9396926207859084,0.342020143325669,18
255806122,22.751653,-78.529254,2024-02-26 21:10:00,16.2,289.7,291.0,407_255806122,2024-02-26 21:10:00,300.0,0.007716000000002,-0.0231679999999983,5.0562188430275725,-0.941470544812038,0.3370952584230818,5.078908123303499,-0.9335804264972016,0.3583679495453004,18
255806122,22.759415,-78.552154,2024-02-26 21:15:00,16.2,289.7,291.0,407_255806122,2024-02-26 21:15:00,300.0,0.0077619999999996,-0.022900000000007,5.0562188430275725,-0.941470544812038,0.3370952584230818,5.078908123303499,-0.9335804264972016,0.3583679495453004,18
255806122,22.764698,-78.567845,2024-02-26 21:20:00,16.2,289.8,290.0,407_255806122,2024-02-26 21:20:00,300.0,0.0052829999999985,-0.0156910000000038,5.057964172279568,-0.9408807689542252,0.3387379202452918,5.061454830783556,-0.9396926207859084,0.342020143325669,18
255806122,22.774688,-78.597655,2024-02-26 21:25:00,16.1,290.5,291.0,407_255806122,2024-02-26 21:25:00,300.0,0.0099900000000019,-0.0298099999999976,5.070181477043527,-0.9366721892483976,0.3502073812594672,5.078908123303499,-0.9335804264972016,0.3583679495453004,18
255806122,22.782431,-78.620647,2024-02-26 21:30:00,16.2,289.6,290.0,407_255806122,2024-02-26 21:30:00,300.0,0.0077429999999978,-0.0229920000000021,5.054473513775579,-0.9420574527872964,0.3354515697502557,5.061454830783556,-0.9396926207859084,0.342020143325669,18
255806122,22.790013,-78.643146,2024-02-26 21:35:00,16.2,290.1,291.0,407_255806122,2024-02-26 21:35:00,300.0,0.0075819999999993,-0.0224989999999962,5.06320016003555,-0.9390942520947092,0.3436596945856162,5.078908123303499,-0.9335804264972016,0.3583679495453004,18
255806122,22.797853,-78.666735,2024-02-26 21:40:00,16.3,289.1,290.0,407_255806122,2024-02-26 21:40:00,300.0,0.0078400000000016,-0.0235890000000011,5.045746867515607,-0.9449489121575309,0.3272178989791043,5.061454830783556,-0.9396926207859084,0.342020143325669,18
255806122,22.804951,-78.688274,2024-02-26 21:45:00,16.0,290.2,291.0,407_255806122,2024-02-26 21:45:00,300.0,0.0070979999999991,-0.0215390000000041,5.0649454892875445,-0.938493022759556,0.3452981989985347,5.078908123303499,-0.9335804264972016,0.3583679495453004,18
255806122,22.810722,-78.705398,2024-02-26 21:50:00,16.2,290.1,290.0,407_255806122,2024-02-26 21:50:00,300.0,0.0057709999999993,-0.0171239999999954,5.06320016003555,-0.9390942520947092,0.3436596945856162,5.061454830783556,-0.9396926207859084,0.342020143325669,18
255806122,22.82038,-78.730732,2024-02-26 21:55:00,16.0,298.1,302.0,407_255806122,2024-02-26 21:55:00,300.0,0.0096580000000017,-0.0253340000000008,5.202826500195097,-0.8821268660176677,0.4710118812194103,5.270894341022875,-0.8480480961564261,0.5299192642332047,18
255806179,22.753056,-78.527909,2023-03-16 20:25:00,12.8,292.7,293.0,17_255806179,2023-03-16 20:25:00,0.0,0.0,0.0,5.108578720587403,-0.9225380894562464,0.3859060423243186,5.113814708343385,-0.9205048534524404,0.3907311284892735,5
255806179,22.754241,-78.530897,2023-03-16 20:30:00,12.7,292.6,290.0,17_255806179,2023-03-16 20:30:00,300.0,0.0011849999999995,-0.0029880000000019,5.1068333913354085,-0.9232102171129808,0.3842953226598039,5.061454830783556,-0.9396926207859084,0.342020143325669,5
255806179,22.77296,-78.58199,2023-03-16 20:40:00,12.6,292.1,291.0,17_255806179,2023-03-16 20:40:00,600.0,0.0187190000000008,-0.0510930000000087,5.098106745075437,-0.9265286308718372,0.3762242631393662,5.078908123303499,-0.9335804264972016,0.3583679495453004,5
255806179,22.777766,-78.595065,2023-03-16 20:45:00,12.8,290.1,290.0,17_255806179,2023-03-16 20:45:00,300.0,0.0048059999999985,-0.0130750000000006,5.06320016003555,-0.9390942520947092,0.3436596945856162,5.061454830783556,-0.9396926207859084,0.342020143325669,5
255806179,22.794715,-78.638565,2023-03-16 21:00:00,12.6,294.3,294.0,17_255806179,2023-03-16 21:00:00,900.0,0.0169490000000003,-0.0434999999999945,5.136503988619312,-0.9114032766354452,0.4115143586051088,5.1312680008633285,-0.9135454576426012,0.4067366430757997,5
255806179,22.638278,-78.326885,2023-03-19 02:10:00,15.4,112.9,112.0,21_255806179,2023-03-19 02:10:00,0.0,0.0,0.0,1.9704767255015985,0.9211854055657211,-0.3891239501402064,1.9547687622336487,0.9271838545667874,-0.374606593415912,10
255806179,22.63518,-78.318144,2023-03-19 02:15:00,15.4,112.6,112.0,21_255806179,2023-03-19 02:15:00,300.0,-0.0030980000000013,0.0087410000000005,1.965240737745615,0.923210217112981,-0.3842953226598035,1.9547687622336487,0.9271838545667874,-0.374606593415912,10
255806179,22.627463,-78.296317,2023-03-19 02:20:00,15.6,107.3,106.0,21_255806179,2023-03-19 02:20:00,300.0,-0.0077169999999995,0.0218270000000018,1.872738287389916,0.9547607995027976,-0.2973748740777859,1.8500490071139888,0.9612616959383188,-0.275637355816999,10
255806179,22.619916,-78.274212,2023-03-19 02:25:00,15.9,114.0,112.0,21_255806179,2023-03-19 02:25:00,300.0,-0.0075469999999988,0.0221049999999962,1.989675347273536,0.9135454576426008,-0.4067366430758002,1.9547687622336487,0.9271838545667874,-0.374606593415912,10
255806179,22.611725,-78.250175,2023-03-19 02:30:00,15.7,109.9,111.0,21_255806179,2023-03-19 02:30:00,300.0,-0.008191,0.0240370000000069,1.9181168479417685,0.9402881270104188,-0.3403795502130502,1.9373154697137056,0.9335804264972016,-0.3583679495453002,10
255806179,22.603868,-78.228557,2023-03-19 02:35:00,15.8,116.4,112.0,21_255806179,2023-03-19 02:35:00,300.0,-0.0078570000000013,0.0216180000000036,2.0315632493214,0.8957117602394128,-0.4446351791849276,1.9547687622336487,0.9271838545667874,-0.374606593415912,10
255806179,22.595778,-78.207319,2023-03-19 02:40:00,15.5,110.1,111.0,21_255806179,2023-03-19 02:40:00,300.0,-0.0080899999999992,0.0212379999999967,1.9216075064457567,0.9390942520947092,-0.3436596945856159,1.9373154697137056,0.9335804264972016,-0.3583679495453002,10
255806179,22.587826,-78.18711,2023-03-19 02:45:00,15.6,116.7,112.0,21_255806179,2023-03-19 02:45:00,300.0,-0.0079519999999995,0.0202089999999941,2.0367992370773824,0.8933713883278376,-0.4493189986158964,1.9547687622336487,0.9271838545667874,-0.374606593415912,10
255806179,22.579931,-78.166062,2023-03-19 02:50:00,15.3,108.0,110.0,21_255806179,2023-03-19 02:50:00,300.0,-0.0078950000000013,0.0210480000000075,1.884955592153876,0.9510565162951536,-0.3090169943749473,1.9198621771937625,0.9396926207859084,-0.3420201433256687,10
255806179,22.571665,-78.144587,2023-03-19 02:55:00,15.6,116.6,113.0,21_255806179,2023-03-19 02:55:00,300.0,-0.0082659999999989,0.0214749999999952,2.035053907825388,0.8941542368393682,-0.4477590878387696,1.9722220547535925,0.9205048534524404,-0.3907311284892738,10
255806179,22.433423,-77.884277,2023-03-19 04:00:00,15.4,125.7,122.0,22_255806179,2023-03-19 04:00:00,0.0,0.0,0.0,2.193878869756872,0.8120835268918063,-0.5835412113561174,2.129301687433082,0.8480480961564261,-0.5299192642332048,23
255806179,22.422181,-77.86433,2023-03-19 04:05:00,15.2,118.5,120.0,22_255806179,2023-03-19 04:05:00,300.0,-0.0112420000000028,0.0199470000000019,2.0682151636132806,0.8788171126619654,-0.4771587602596084,2.0943951023931957,0.8660254037844387,-0.4999999999999998,23
255806179,22.411085,-77.844937,2023-03-19 04:10:00,15.1,121.7,119.0,22_255806179,2023-03-19 04:10:00,300.0,-0.0110959999999984,0.0193929999999937,2.1240656996770992,0.8508111094240511,-0.5254716510722679,2.076941809873252,0.8746197071393959,-0.484809620246337,23
255806179,22.399938,-77.825874,2023-03-19 04:15:00,15.1,125.1,125.0,22_255806179,2023-03-19 04:15:00,300.0,-0.0111470000000011,0.0190630000000027,2.1834068942449063,0.8181497174250234,-0.5750052520432786,2.181661564992912,0.8191520442889917,-0.5735764363510462,23
255806179,22.386918,-77.80671,2023-03-19 04:20:00,14.9,123.1,124.0,22_255806179,2023-03-19 04:20:00,300.0,-0.0130199999999973,0.0191640000000035,2.14850030920502,0.8377187166204388,-0.546101961014429,2.1642082724729685,0.8290375725550417,-0.5591929034707467,23
255806179,22.375013,-77.789774,2023-03-19 04:25:00,15.0,130.6,128.0,22_255806179,2023-03-19 04:25:00,300.0,-0.0119050000000022,0.0169360000000011,2.2794000031045942,0.7592713073348809,-0.6507742172658508,2.234021442552742,0.788010753606722,-0.6156614753256583,23
255806179,22.362228,-77.771487,2023-03-19 04:30:00,15.0,124.4,126.0,22_255806179,2023-03-19 04:30:00,300.0,-0.0127849999999973,0.0182870000000008,2.171189589480946,0.8251134982782952,-0.5649670034249379,2.199114857512855,0.8090169943749475,-0.587785252292473,23
255806179,22.349486,-77.753584,2023-03-19 04:35:00,15.0,128.1,125.0,22_255806179,2023-03-19 04:35:00,300.0,-0.0127420000000029,0.0179029999999897,2.235766771804736,0.7869350219613374,-0.6170358751407485,2.181661564992912,0.8191520442889917,-0.5735764363510462,23
255806179,22.336845,-77.735269,2023-03-19 04:40:00,14.9,127.9,128.0,22_255806179,2023-03-19 04:40:00,300.0,-0.0126409999999985,0.0183150000000011,2.232276113300748,0.7890840848346906,-0.6142852000989433,2.234021442552742,0.788010753606722,-0.6156614753256583,23
255806179,22.324143,-77.717545,2023-03-19 04:45:00,14.9,124.5,123.0,22_255806179,2023-03-19 04:45:00,300.0,-0.0127020000000008,0.0177240000000011,2.17293491873294,0.8241261886220158,-0.5664062369248326,2.146754979953025,0.838670567945424,-0.5446390350150271,23
255806179,22.311673,-77.699754,2023-03-19 04:50:00,14.8,130.9,129.0,22_255806179,2023-03-19 04:50:00,300.0,-0.0124700000000004,0.0177910000000025,2.2846359908605773,0.7558534691676396,-0.6547408137173397,2.251474735072685,0.777145961456971,-0.6293203910498373,23
255806179,22.299871,-77.683307,2023-03-19 04:55:00,14.6,125.1,124.0,22_255806179,2023-03-19 04:55:00,300.0,-0.0118019999999994,0.0164469999999994,2.1834068942449063,0.8181497174250234,-0.5750052520432786,2.1642082724729685,0.8290375725550417,-0.5591929034707467,23
255806179,22.287108,-77.664782,2023-03-19 05:00:00,14.7,131.8,133.0,22_255806179,2023-03-19 05:00:00,300.0,-0.0127629999999996,0.0185249999999967,2.3003439541285267,0.745475999682862,-0.6665324702494527,2.321287905152458,0.7313537016191706,-0.6819983600624984,23
255806179,22.273371,-77.647894,2023-03-19 05:05:00,14.7,127.5,127.0,22_255806179,2023-03-19 05:05:00,300.0,-0.013736999999999,0.0168880000000086,2.2252947962927703,0.7933533402912352,-0.6087614290087207,2.2165681500327987,0.7986355100472927,-0.6018150231520484,23
255806179,22.260801,-77.63222,2023-03-19 05:10:00,14.8,134.1,133.0,22_255806179,2023-03-19 05:10:00,300.0,-0.0125700000000001,0.0156739999999899,2.340486526924396,0.7181262977631888,-0.6959127965923143,2.321287905152458,0.7313537016191706,-0.6819983600624984,23
255806179,22.246188,-77.614675,2023-03-19 05:15:00,14.7,130.7,132.0,22_255806179,2023-03-19 05:15:00,300.0,-0.0146130000000006,0.0175449999999983,2.2811453323565885,0.7581343361976524,-0.652098403830392,2.303834612632515,0.7431448254773942,-0.6691306063588582,23
255806179,22.23196,-77.598419,2023-03-19 05:20:00,15.0,134.1,132.0,22_255806179,2023-03-19 05:20:00,300.0,-0.0142279999999992,0.0162559999999984,2.340486526924396,0.7181262977631888,-0.6959127965923143,2.303834612632515,0.7431448254773942,-0.6691306063588582,23
255806179,22.218575,-77.582555,2023-03-19 05:25:00,14.7,130.2,132.0,22_255806179,2023-03-19 05:25:00,300.0,-0.0133849999999995,0.0158640000000076,2.272418686096617,0.7637960286346424,-0.6454576877239504,2.303834612632515,0.7431448254773942,-0.6691306063588582,23
255806179,22.204425,-77.566039,2023-03-19 05:30:00,15.1,131.9,130.0,22_255806179,2023-03-19 05:30:00,300.0,-0.0141500000000007,0.0165159999999957,2.302089283380521,0.744311546231154,-0.6678325554710467,2.2689280275926285,0.766044443118978,-0.6427876096865394,23
255806179,22.190521,-77.549199,2023-03-19 05:35:00,15.1,134.5,135.0,22_255806179,2023-03-19 05:35:00,300.0,-0.0139040000000001,0.0168400000000019,2.3474678439323733,0.7132504491541816,-0.7009092642998509,2.356194490192345,0.7071067811865476,-0.7071067811865475,23
255806179,22.175018,-77.531587,2023-03-19 05:40:00,14.9,131.3,133.0,22_255806179,2023-03-19 05:40:00,300.0,-0.0155029999999989,0.0176119999999997,2.291617307868555,0.7512641335035108,-0.6600016679609371,2.321287905152458,0.7313537016191706,-0.6819983600624984,23
255806179,22.162368,-77.516715,2023-03-19 05:45:00,15.1,135.0,134.0,22_255806179,2023-03-19 05:45:00,300.0,-0.0126500000000007,0.0148719999999968,2.356194490192345,0.7071067811865476,-0.7071067811865475,2.3387411976724017,0.7193398003386511,-0.6946583704589974,23
255806179,22.147515,-77.498849,2023-03-19 05:50:00,15.0,130.2,131.0,22_255806179,2023-03-19 05:50:00,300.0,-0.0148530000000022,0.0178659999999979,2.272418686096617,0.7637960286346424,-0.6454576877239504,2.286381320112572,0.7547095802227721,-0.6560590289905072,23
255806179,22.70863,-78.535475,2023-04-08 16:55:00,11.7,112.7,111.0,37_255806179,2023-04-08 16:55:00,0.0,0.0,0.0,1.9669860669976091,0.9225380894562464,-0.3859060423243186,1.9373154697137056,0.9335804264972016,-0.3583679495453002,20
255806179,22.705326,-78.526849,2023-04-08 17:00:00,11.7,113.4,111.0,37_255806179,2023-04-08 17:00:00,300.0,-0.0033039999999999,0.0086260000000066,1.9792033717615696,0.9177546256839813,-0.3971478906347807,1.9373154697137056,0.9335804264972016,-0.3583679495453002,20
255806179,22.699813,-78.51274,2023-04-08 17:05:00,11.7,111.7,109.0,37_255806179,2023-04-08 17:05:00,300.0,-0.0055130000000005,0.0141090000000048,1.9495327744776665,0.929132571534056,-0.3697467572738294,1.9024088846738192,0.9455185755993168,-0.3255681544571566,20
255806179,22.693771,-78.496292,2023-04-08 17:10:00,11.6,110.2,108.0,37_255806179,2023-04-08 17:10:00,300.0,-0.0060419999999972,0.0164479999999969,1.9233528356977512,0.938493022759556,-0.3452981989985346,1.884955592153876,0.9510565162951536,-0.3090169943749473,20
255806179,22.687915,-78.480424,2023-04-08 17:15:00,11.7,110.9,108.0,37_255806179,2023-04-08 17:15:00,300.0,-0.0058560000000014,0.0158679999999975,1.935570140461712,0.9342044743210296,-0.3567379993196253,1.884955592153876,0.9510565162951536,-0.3090169943749473,20
255806179,22.681918,-78.463209,2023-04-08 17:20:00,11.8,108.8,107.0,37_255806179,2023-04-08 17:20:00,300.0,-0.0059970000000006,0.017214999999993,1.8989182261698303,0.9466492601156964,-0.322265695230511,1.8675022996339323,0.9563047559630355,-0.2923717047227366,20
255806179,22.676505,-78.446182,2023-04-08 17:25:00,11.9,109.0,107.0,37_255806179,2023-04-08 17:25:00,300.0,-0.0054130000000007,0.017027000000013,1.9024088846738192,0.9455185755993168,-0.3255681544571566,1.8675022996339323,0.9563047559630355,-0.2923717047227366,20
255806179,22.671303,-78.429705,2023-04-08 17:30:00,12.0,109.6,107.0,37_255806179,2023-04-08 17:30:00,300.0,-0.005201999999997,0.0164769999999947,1.9128808601857847,0.9420574527872968,-0.335451569750255,1.8675022996339323,0.9563047559630355,-0.2923717047227366,20
255806179,22.665523,-78.411382,2023-04-08 17:35:00,12.0,109.3,107.0,37_255806179,2023-04-08 17:35:00,300.0,-0.0057800000000014,0.0183229999999952,1.907644872429802,0.9438009515832296,-0.3305143927132229,1.8675022996339323,0.9563047559630355,-0.2923717047227366,20
255806179,22.659131,-78.391429,2023-04-08 17:40:00,11.9,108.3,106.0,37_255806179,2023-04-08 17:40:00,300.0,-0.0063920000000017,0.0199530000000009,1.8901915799098588,0.949425477641904,-0.3139924559674047,1.8500490071139888,0.9612616959383188,-0.275637355816999,20
255806179,22.654761,-78.377865,2023-04-08 17:45:00,12.0,109.7,108.0,37_255806179,2023-04-08 17:45:00,300.0,-0.0043699999999979,0.0135640000000023,1.91462618943778,0.9414705448120378,-0.3370952584230821,1.884955592153876,0.9510565162951536,-0.3090169943749473,20
255806179,22.649118,-78.36074,2023-04-08 17:50:00,12.1,109.1,107.0,37_255806179,2023-04-08 17:50:00,300.0,-0.0056429999999991,0.0171249999999929,1.9041542139258132,0.9449489121575309,-0.3272178989791037,1.8675022996339323,0.9563047559630355,-0.2923717047227366,20
255806179,22.643453,-78.343554,2023-04-08 17:55:00,12.0,108.7,107.0,37_255806179,2023-04-08 17:55:00,300.0,-0.0056650000000004,0.0171860000000094,1.8971728969178363,0.9472102777460288,-0.3206129905856763,1.8675022996339323,0.9563047559630355,-0.2923717047227366,20
255806179,22.637748,-78.326297,2023-04-08 18:00:00,12.2,110.4,108.0,37_255806179,2023-04-08 18:00:00,300.0,-0.0057050000000025,0.0172570000000007,1.92684349420174,0.9372819894918916,-0.3485720473218152,1.884955592153876,0.9510565162951536,-0.3090169943749473,20
255806179,22.631596,-78.308482,2023-04-08 18:05:00,12.2,110.2,107.0,37_255806179,2023-04-08 18:05:00,300.0,-0.0061520000000001,0.0178149999999988,1.9233528356977512,0.938493022759556,-0.3452981989985346,1.8675022996339323,0.9563047559630355,-0.2923717047227366,20
255806179,22.626081,-78.292367,2023-04-08 18:10:00,12.2,111.4,109.0,37_255806179,2023-04-08 18:10:00,300.0,-0.005514999999999,0.0161149999999992,1.9442967867216832,0.9310558158625284,-0.3648767843376196,1.9024088846738192,0.9455185755993168,-0.3255681544571566,20
255806179,22.619988,-78.274619,2023-04-08 18:15:00,12.2,111.2,109.0,37_255806179,2023-04-08 18:15:00,300.0,-0.0060929999999999,0.0177479999999974,1.9408061282176945,0.9323238012155122,-0.3616245700820923,1.9024088846738192,0.9455185755993168,-0.3255681544571566,20
255806179,22.613665,-78.256845,2023-04-08 18:20:00,12.2,111.1,109.0,37_255806179,2023-04-08 18:20:00,300.0,-0.0063229999999983,0.0177740000000028,1.9390607989657,0.932953534825489,-0.3599968081200511,1.9024088846738192,0.9455185755993168,-0.3255681544571566,20
255806179,22.596021,-78.207507,2023-04-08 18:30:00,12.3,109.7,108.0,37_255806179,2023-04-08 18:30:00,600.0,-0.0176440000000006,0.0493379999999916,1.91462618943778,0.9414705448120378,-0.3370952584230821,1.884955592153876,0.9510565162951536,-0.3090169943749473,20
255806179,22.577866,-78.156515,2023-04-08 18:45:00,12.3,110.8,110.0,37_255806179,2023-04-08 18:45:00,900.0,-0.0181550000000001,0.0509920000000079,1.9338248112097167,0.9348256763960144,-0.355106962408137,1.9198621771937625,0.9396926207859084,-0.3420201433256687,20
255806179,22.442638,-77.910055,2023-04-08 20:10:00,11.2,121.5,121.0,39_255806179,2023-04-08 20:10:00,0.0,0.0,0.0,2.1205750411731104,0.8526401643540923,-0.5224985647159488,2.111848394913139,0.8571673007021123,-0.5150380749100543,6
255806179,22.41348,-77.85992,2023-04-08 20:25:00,11.1,121.6,119.0,39_255806179,2023-04-08 20:25:00,900.0,-0.0291579999999989,0.0501349999999973,2.122320370425105,0.8517269341430477,-0.523985905970079,2.076941809873252,0.8746197071393959,-0.484809620246337,6
255806179,22.410145,-77.854244,2023-04-08 20:30:00,11.1,122.6,120.0,39_255806179,2023-04-08 20:30:00,300.0,-0.0033349999999998,0.0056760000000082,2.139773662945048,0.8424523970071475,-0.538770785006863,2.0943951023931957,0.8660254037844387,-0.4999999999999998,6
255806179,22.384511,-77.810904,2023-04-08 20:45:00,11.2,122.5,120.0,39_255806179,2023-04-08 20:45:00,900.0,-0.0256340000000001,0.0433400000000006,2.138028333693054,0.8433914458128856,-0.537299608346824,2.0943951023931957,0.8660254037844387,-0.4999999999999998,6
255806179,22.359173,-77.769049,2023-04-08 21:00:00,11.2,123.5,120.0,39_255806179,2023-04-08 21:00:00,900.0,-0.0253380000000014,0.0418549999999982,2.155481626212997,0.8338858220671682,-0.5519369853120581,2.0943951023931957,0.8660254037844387,-0.4999999999999998,6
255806179,22.340005,-77.737582,2023-04-08 21:10:00,11.3,124.2,120.0,39_255806179,2023-04-08 21:10:00,600.0,-0.0191679999999969,0.0314669999999921,2.167698930976957,0.8270805742745617,-0.5620833778521307,2.0943951023931957,0.8660254037844387,-0.4999999999999998,6
