MMSI,voyage_id,num_pings,row_id,TIME,LAT,LON,SPEED,COG,HEADING,dt
538008379,2_538008379,11,2_538008379_8,2023-02-24 06:40:00,21.918105,-77.231207,12.0,133.5,133.0,300.0
538008379,2_538008379,11,2_538008379_9,2023-02-24 06:45:00,21.907085,-77.218632,12.0,132.7,131.0,300.0
538008379,2_538008379,11,2_538008379_10,2023-02-24 07:15:00,21.84666,-77.147745,11.9,132.1,131.0,1800.0
538008454,1_538008454,10,1_538008454_1,2024-06-01 12:30:00,21.754841,-76.89095,14.3,296.0,298.0,300.0
538008454,1_538008454,10,1_538008454_2,2024-06-01 12:35:00,21.76035,-76.9027,14.3,297.0,298.0,300.0
538008454,1_538008454,10,1_538008454_3,2024-06-01 12:50:00,21.792216,-76.969284,14.3,297.0,298.0,900.0
538008454,1_538008454,10,1_538008454_4,2024-06-01 13:05:00,21.8183,-77.02375,14.3,296.0,298.0,900.0
538008454,1_538008454,10,1_538008454_5,2024-06-01 13:20:00,21.861983,-77.083034,14.2,310.0,312.0,900.0
538008454,1_538008454,10,1_538008454_6,2024-06-01 13:25:00,21.867099,-77.089526,14.1,309.6,312.0,300.0
538008454,1_538008454,10,1_538008454_7,2024-06-01 13:45:00,21.920466,-77.154617,13.8,312.0,313.0,1200.0
538008454,1_538008454,10,1_538008454_8,2024-06-01 14:10:00,21.986116,-77.231134,13.6,312.0,312.0,1500.0
538008454,1_538008454,10,1_538008454_9,2024-06-01 14:25:00,22.020949,-77.272721,13.4,311.6,312.0,900.0
538008454,2_538008454,29,2_538008454_0,2024-06-01 15:00:00,22.117608,-77.389585,14.0,311.0,312.0,2100.0
538008454,2_538008454,29,2_538008454_1,2024-06-01 15:05:00,22.126069,-77.399939,14.1,310.8,312.0,300.0
538008454,2_538008454,29,2_538008454_2,2024-06-01 15:10:00,22.136141,-77.412269,14.4,311.0,312.0,300.0
538008454,2_538008454,29,2_538008454_3,2024-06-01 15:15:00,22.160733,-77.441767,14.9,311.0,312.0,300.0
538008454,2_538008454,29,2_538008454_4,2024-06-01 15:20:00,22.168183,-77.450744,14.9,311.0,312.0,300.0
538008454,2_538008454,29,2_538008454_5,2024-06-01 15:25:00,22.175416,-77.459482,15.0,311.0,312.0,300.0
538008454,2_538008454,29,2_538008454_6,2024-06-01 15:30:00,22.1908,-77.478032,15.1,311.0,312.0,300.0
538008454,2_538008454,29,2_538008454_7,2024-06-01 15:35:00,22.2134,-77.505082,14.2,312.0,312.0,300.0
538008454,2_538008454,29,2_538008454_8,2024-06-01 15:40:00,22.216081,-77.508282,14.1,311.0,312.0,300.0
538008454,2_538008454,29,2_538008454_9,2024-06-01 15:45:00,22.22974,-77.524707,14.1,311.0,312.0,300.0
538008454,2_538008454,29,2_538008454_10,2024-06-01 15:50:00,22.24355,-77.541232,13.8,313.0,314.0,300.0
538008454,2_538008454,29,2_538008454_11,2024-06-01 15:55:00,22.255531,-77.554765,13.8,313.0,314.0,300.0
538008454,2_538008454,29,2_538008454_12,2024-06-01 16:00:00,22.271481,-77.572732,13.8,314.0,314.0,300.0
538008454,2_538008454,29,2_538008454_13,2024-06-01 16:05:00,22.285316,-77.588315,13.9,313.0,314.0,300.0
538008454,2_538008454,29,2_538008454_14,2024-06-01 16:10:00,22.296116,-77.600515,13.9,313.0,314.0,300.0
538008454,2_538008454,29,2_538008454_15,2024-06-01 16:15:00,22.309131,-77.615099,14.0,313.0,314.0,300.0
538008454,2_538008454,29,2_538008454_16,2024-06-01 16:30:00,22.34885,-77.664149,13.8,300.0,302.0,900.0
538008454,2_538008454,29,2_538008454_17,2024-06-01 16:35:00,22.358423,-77.68124,13.6,300.5,302.0,300.0
538008454,2_538008454,29,2_538008454_18,2024-06-01 16:40:00,22.369911,-77.701911,13.5,300.0,302.0,300.0
538008454,2_538008454,29,2_538008454_19,2024-06-01 16:45:00,22.377883,-77.716315,13.5,300.5,302.0,300.0
538008454,2_538008454,29,2_538008454_20,2024-06-01 16:50:00,22.387581,-77.733899,13.5,300.0,302.0,300.0
538008454,2_538008454,29,2_538008454_21,2024-06-01 16:55:00,22.396916,-77.750732,13.5,299.0,303.0,300.0
538008454,2_538008454,29,2_538008454_22,2024-06-01 17:00:00,22.40854,-77.769774,13.6,303.5,305.0,300.0
538008454,2_538008454,29,2_538008454_23,2024-06-01 17:05:00,22.421666,-77.791049,13.6,303.0,305.0,300.0
538008454,2_538008454,29,2_538008454_24,2024-06-01 17:10:00,22.428681,-77.802432,13.6,303.0,305.0,300.0
538008454,2_538008454,29,2_538008454_25,2024-06-01 17:15:00,22.438481,-77.818415,13.7,303.0,305.0,300.0
538008454,2_538008454,29,2_538008454_26,2024-06-01 17:35:00,22.487016,-77.897615,14.0,303.0,305.0,1200.0
538008454,2_538008454,29,2_538008454_27,2024-06-01 17:50:00,22.51565,-77.944382,13.9,303.0,305.0,900.0
538008454,2_538008454,29,2_538008454_28,2024-06-01 17:55:00,22.533231,-77.973465,13.8,302.0,306.0,300.0
538008454,3_538008454,8,3_538008454_0,2024-06-01 19:35:00,22.68064,-78.332082,14.1,288.0,290.0,6000.0
538008454,3_538008454,8,3_538008454_1,2024-06-01 19:40:00,22.686831,-78.352265,14.2,287.5,290.0,300.0
538008454,3_538008454,8,3_538008454_2,2024-06-01 19:45:00,22.6931,-78.372515,14.2,288.0,290.0,300.0
538008454,3_538008454,8,3_538008454_3,2024-06-01 19:50:00,22.69954,-78.392748,14.1,289.0,290.0,300.0
538008454,3_538008454,8,3_538008454_4,2024-06-01 19:55:00,22.706275,-78.412557,14.0,292.0,293.0,300.0
538008454,3_538008454,8,3_538008454_5,2024-06-01 20:00:00,22.717132,-78.44069,14.0,291.7,293.0,300.0
538008454,3_538008454,8,3_538008454_6,2024-06-01 20:05:00,22.725141,-78.461742,14.0,292.0,293.0,300.0
538008454,3_538008454,8,3_538008454_7,2024-06-01 20:35:00,22.769,-78.572517,14.2,291.0,293.0,1800.0
538008520,1_538008520,9,1_538008520_1,2023-07-26 14:10:00,22.235791,-77.596794,11.1,131.7,131.0,900.0
538008520,1_538008520,9,1_538008520_2,2023-07-26 14:30:00,22.186243,-77.537754,11.2,132.8,131.0,1200.0
538008520,1_538008520,9,1_538008520_3,2023-07-26 14:45:00,22.161608,-77.508987,11.2,133.1,131.0,900.0
538008520,1_538008520,9,1_538008520_4,2023-07-26 14:50:00,22.146463,-77.491617,11.1,133.3,131.0,300.0
538008520,1_538008520,9,1_538008520_5,2023-07-26 15:15:00,22.096515,-77.433145,11.1,131.6,131.0,1500.0
538008520,1_538008520,9,1_538008520_6,2023-07-26 15:35:00,22.053336,-77.380784,11.0,132.4,131.0,1200.0
538008520,1_538008520,9,1_538008520_7,2023-07-26 15:45:00,22.032269,-77.357054,10.8,134.9,133.0,600.0
538008520,1_538008520,9,1_538008520_8,2023-07-26 15:55:00,22.015859,-77.338963,10.8,134.1,132.0,600.0
538008525,1_538008525,22,1_538008525_1,2023-05-03 07:10:00,21.735275,-76.799587,11.8,286.1,287.0,300.0
538008525,1_538008525,22,1_538008525_2,2023-05-03 07:15:00,21.737864,-76.809092,11.9,286.1,287.0,300.0
538008525,1_538008525,22,1_538008525_3,2023-05-03 07:20:00,21.743375,-76.829278,11.9,286.3,287.0,300.0
538008525,1_538008525,22,1_538008525_4,2023-05-03 07:25:00,21.747485,-76.844139,12.0,286.5,287.0,300.0
538008525,1_538008525,22,1_538008525_5,2023-05-03 07:30:00,21.75613,-76.871449,12.1,291.9,292.0,300.0
538008525,1_538008525,22,1_538008525_6,2023-05-03 07:35:00,21.757856,-76.876029,12.1,292.0,292.0,300.0
538008525,1_538008525,22,1_538008525_7,2023-05-03 07:40:00,21.763288,-76.890394,12.0,291.7,292.0,300.0
538008525,1_538008525,22,1_538008525_8,2023-05-03 07:50:00,21.776671,-76.925857,11.9,291.6,292.0,600.0
538008525,1_538008525,22,1_538008525_9,2023-05-03 08:00:00,21.792163,-76.967157,11.9,291.9,292.0,600.0
538008525,1_538008525,22,1_538008525_10,2023-05-03 08:15:00,21.809045,-77.011909,12.0,292.2,292.0,900.0
538008525,1_538008525,22,1_538008525_11,2023-05-03 08:30:00,21.841708,-77.056217,12.2,312.0,312.0,900.0
538008525,1_538008525,22,1_538008525_12,2023-05-03 08:35:00,21.853076,-77.069602,12.2,311.6,312.0,300.0
538008525,1_538008525,22,1_538008525_13,2023-05-03 08:40:00,21.860958,-77.079012,12.1,311.4,312.0,300.0
538008525,1_538008525,22,1_538008525_14,2023-05-03 08:45:00,21.871642,-77.091952,12.1,310.7,312.0,300.0
538008525,1_538008525,22,1_538008525_15,2023-05-03 08:50:00,21.887564,-77.11155,12.2,310.4,312.0,300.0
538008525,1_538008525,22,1_538008525_16,2023-05-03 08:55:00,21.893643,-77.119062,12.2,310.6,312.0,300.0
538008525,1_538008525,22,1_538008525_17,2023-05-03 09:20:00,21.950076,-77.190562,12.2,310.5,313.0,1500.0
538008525,1_538008525,22,1_538008525_18,2023-05-03 09:25:00,21.964033,-77.207845,12.0,310.6,313.0,300.0
538008525,1_538008525,22,1_538008525_19,2023-05-03 09:30:00,21.970828,-77.216229,12.0,310.7,313.0,300.0
538008525,1_538008525,22,1_538008525_20,2023-05-03 09:35:00,21.987372,-77.23636,12.0,311.4,313.0,300.0
538008525,1_538008525,22,1_538008525_21,2023-05-03 09:40:00,21.991721,-77.241595,12.0,311.5,313.0,300.0
538008525,2_538008525,12,2_538008525_0,2023-05-03 14:25:00,22.565705,-78.025764,10.8,301.8,303.0,17100.0
538008525,2_538008525,12,2_538008525_1,2023-05-03 14:30:00,22.573953,-78.039975,10.7,301.9,303.0,300.0
538008525,2_538008525,12,2_538008525_2,2023-05-03 14:35:00,22.582465,-78.054575,10.7,302.0,303.0,300.0
538008525,2_538008525,12,2_538008525_3,2023-05-03 14:45:00,22.595461,-78.077614,10.6,295.4,297.0,600.0
538008525,2_538008525,12,2_538008525_4,2023-05-03 14:55:00,22.611221,-78.117399,10.7,291.9,293.0,600.0
538008525,2_538008525,12,2_538008525_5,2023-05-03 15:05:00,22.621311,-78.144112,10.7,291.7,293.0,600.0
538008525,2_538008525,12,2_538008525_6,2023-05-03 15:10:00,22.626913,-78.158901,10.7,292.0,293.0,300.0
538008525,2_538008525,12,2_538008525_7,2023-05-03 15:15:00,22.629638,-78.166037,10.7,291.9,293.0,300.0
538008525,2_538008525,12,2_538008525_8,2023-05-03 15:25:00,22.644896,-78.207807,10.6,290.0,291.0,600.0
538008525,2_538008525,12,2_538008525_9,2023-05-03 15:30:00,22.647985,-78.216781,10.7,289.9,291.0,300.0
538008525,2_538008525,12,2_538008525_10,2023-05-03 15:40:00,22.660143,-78.252237,10.6,290.1,291.0,600.0
538008525,2_538008525,12,2_538008525_11,2023-05-03 15:45:00,22.663034,-78.260772,10.5,289.8,291.0,300.0
538008525,3_538008525,10,3_538008525_0,2023-05-03 19:55:00,22.922524,-79.03296,11.6,287.8,292.0,15000.0
538008525,3_538008525,10,3_538008525_1,2023-05-03 20:10:00,22.938254,-79.08458,11.7,288.2,292.0,900.0
538008525,3_538008525,10,3_538008525_2,2023-05-03 20:15:00,22.94322,-79.100178,11.7,290.7,294.0,300.0
538008525,3_538008525,10,3_538008525_3,2023-05-03 20:35:00,22.969551,-79.171255,12.0,291.1,295.0,1200.0
538008525,3_538008525,10,3_538008525_4,2023-05-03 20:40:00,22.978128,-79.19439,12.0,291.8,295.0,300.0
538008525,3_538008525,10,3_538008525_5,2023-05-03 20:45:00,22.981666,-79.2039,12.0,291.4,295.0,300.0
538008525,3_538008525,10,3_538008525_6,2023-05-03 21:10:00,23.0162,-79.292015,12.0,292.2,297.0,1500.0
538008525,3_538008525,10,3_538008525_7,2023-05-03 21:15:00,23.019461,-79.300505,12.0,292.2,297.0,300.0
538008525,3_538008525,10,3_538008525_8,2023-05-03 21:25:00,23.034077,-79.338918,11.9,292.0,297.0,600.0
538008525,3_538008525,10,3_538008525_9,2023-05-03 21:30:00,23.039466,-79.352979,12.0,292.2,297.0,300.0
538008526,1_538008526,10,1_538008526_1,2023-04-20 02:25:00,22.647473,-78.32963,13.4,109.2,109.0,900.0
538008526,1_538008526,10,1_538008526_2,2023-04-20 02:35:00,22.634253,-78.292964,13.4,111.9,110.0,600.0
538008526,1_538008526,10,1_538008526_3,2023-04-20 02:40:00,22.627241,-78.274384,13.4,111.5,107.0,300.0
538008526,1_538008526,10,1_538008526_4,2023-04-20 02:45:00,22.615229,-78.242331,13.4,110.8,108.0,300.0
538008526,1_538008526,10,1_538008526_5,2023-04-20 02:50:00,22.61071,-78.230483,13.5,111.8,109.0,300.0
538008526,1_538008526,10,1_538008526_6,2023-04-20 02:55:00,22.600878,-78.205295,13.7,112.4,109.0,300.0
538008526,1_538008526,10,1_538008526_7,2023-04-20 03:05:00,22.587935,-78.172944,13.9,112.2,108.0,600.0
538008526,1_538008526,10,1_538008526_8,2023-04-20 03:10:00,22.57866,-78.148342,13.9,112.8,110.0,300.0
538008526,1_538008526,10,1_538008526_9,2023-04-20 03:40:00,22.52657,-78.04863,13.4,124.1,121.0,1800.0
538008526,2_538008526,26,2_538008526_0,2023-04-20 04:30:00,22.4257,-77.875471,13.5,121.2,119.0,3000.0
538008526,2_538008526,26,2_538008526_1,2023-04-20 04:45:00,22.396631,-77.824567,13.5,121.5,121.0,900.0
538008526,2_538008526,26,2_538008526_2,2023-04-20 04:55:00,22.37614,-77.789984,13.6,121.3,119.0,600.0
538008526,2_538008526,26,2_538008526_3,2023-04-20 05:15:00,22.331265,-77.716024,13.7,127.9,126.0,1200.0
538008526,2_538008526,26,2_538008526_4,2023-04-20 05:20:00,22.327368,-77.710394,13.7,122.6,120.0,300.0
538008526,2_538008526,26,2_538008526_5,2023-04-20 05:25:00,22.31564,-77.69197,13.8,127.1,125.0,300.0
538008526,2_538008526,26,2_538008526_6,2023-04-20 05:30:00,22.305575,-77.676392,13.8,124.3,123.0,300.0
538008526,2_538008526,26,2_538008526_7,2023-04-20 05:40:00,22.281414,-77.645859,13.6,133.1,131.0,600.0
538008526,2_538008526,26,2_538008526_8,2023-04-20 06:05:00,22.215915,-77.571759,13.7,131.1,130.0,1500.0
538008526,2_538008526,26,2_538008526_9,2023-04-20 06:15:00,22.19155,-77.543994,13.6,131.7,130.0,600.0
538008526,2_538008526,26,2_538008526_10,2023-04-20 06:20:00,22.177058,-77.527139,13.6,129.9,131.0,300.0
538008526,2_538008526,26,2_538008526_11,2023-04-20 06:30:00,22.141083,-77.486255,13.5,135.3,131.0,600.0
538008526,2_538008526,26,2_538008526_12,2023-04-20 06:35:00,22.140651,-77.485759,13.5,133.0,130.0,300.0
538008526,2_538008526,26,2_538008526_13,2023-04-20 07:00:00,22.070131,-77.405591,13.6,135.1,132.0,1500.0
538008526,2_538008526,26,2_538008526_14,2023-04-20 07:15:00,22.0364,-77.367675,13.6,134.5,132.0,900.0
538008526,2_538008526,26,2_538008526_15,2023-04-20 07:30:00,21.987726,-77.31096,13.2,130.7,128.0,900.0
538008526,2_538008526,26,2_538008526_16,2023-04-20 07:50:00,21.949613,-77.264599,13.1,127.9,127.0,1200.0
538008526,2_538008526,26,2_538008526_17,2023-04-20 08:10:00,21.894545,-77.197109,13.2,131.8,129.0,1200.0
538008526,2_538008526,26,2_538008526_18,2023-04-20 08:25:00,21.85921,-77.153537,13.4,133.3,130.0,900.0
538008526,2_538008526,26,2_538008526_19,2023-04-20 08:30:00,21.846695,-77.138222,13.5,130.9,129.0,300.0
538008526,2_538008526,26,2_538008526_20,2023-04-20 08:35:00,21.838646,-77.128332,13.5,132.5,130.0,300.0
538008526,2_538008526,26,2_538008526_21,2023-04-20 09:00:00,21.775928,-77.045818,13.3,119.6,116.0,1500.0
538008526,2_538008526,26,2_538008526_22,2023-04-20 09:05:00,21.766941,-77.02718,13.4,118.3,115.0,300.0
538008526,2_538008526,26,2_538008526_23,2023-04-20 09:10:00,21.762885,-77.019085,13.4,117.0,113.0,300.0
538008526,2_538008526,26,2_538008526_24,2023-04-20 09:25:00,21.735479,-76.960852,13.6,114.9,114.0,900.0
538008526,2_538008526,26,2_538008526_25,2023-04-20 09:45:00,21.704981,-76.884824,13.5,115.0,116.0,1200.0
538008537,1_538008537,8,1_538008537_1,2023-04-16 01:45:00,22.221373,-77.57756,12.5,132.6,131.0,600.0
538008537,1_538008537,8,1_538008537_2,2023-04-16 01:50:00,22.214621,-77.569762,12.5,132.9,131.0,300.0
538008537,1_538008537,8,1_538008537_3,2023-04-16 02:10:00,22.165323,-77.512583,12.4,133.0,132.0,1200.0
538008537,1_538008537,8,1_538008537_4,2023-04-16 02:15:00,22.151908,-77.496999,12.3,132.8,132.0,300.0
538008537,1_538008537,8,1_538008537_5,2023-04-16 02:40:00,22.089048,-77.425171,12.1,133.3,131.0,1500.0
538008537,1_538008537,8,1_538008537_6,2023-04-16 02:45:00,22.086733,-77.422508,12.1,133.0,131.0,300.0
538008537,1_538008537,8,1_538008537_7,2023-04-16 02:55:00,22.058703,-77.39032,11.7,132.2,131.0,600.0
538008552,1_538008552,39,1_538008552_1,2024-05-30 20:20:00,22.57271,-78.15467,11.8,112.3,110.0,1500.0
538008552,1_538008552,39,1_538008552_2,2024-05-30 20:25:00,22.569537,-78.145398,11.8,108.2,108.0,300.0
538008552,1_538008552,39,1_538008552_3,2024-05-30 20:45:00,22.54411,-78.072395,11.9,115.7,113.0,1200.0
538008552,1_538008552,39,1_538008552_4,2024-05-30 20:55:00,22.531773,-78.048392,11.9,118.6,118.0,600.0
538008552,1_538008552,39,1_538008552_5,2024-05-30 21:05:00,22.51192,-78.014884,11.9,127.0,128.0,600.0
538008552,1_538008552,39,1_538008552_6,2024-05-30 21:10:00,22.50648,-78.006774,11.8,121.8,121.0,300.0
538008552,1_538008552,39,1_538008552_7,2024-05-30 21:15:00,22.497281,-77.992264,11.7,122.8,121.0,300.0
538008552,1_538008552,39,1_538008552_8,2024-05-30 21:20:00,22.487156,-77.977112,11.8,126.4,123.0,300.0
538008552,1_538008552,39,1_538008552_9,2024-05-30 21:25:00,22.474736,-77.958029,11.9,125.5,126.0,300.0
538008552,1_538008552,39,1_538008552_10,2024-05-30 21:30:00,22.467485,-77.947622,11.9,125.0,122.0,300.0
538008552,1_538008552,39,1_538008552_11,2024-05-30 21:35:00,22.45863,-77.934425,11.9,127.6,125.0,300.0
538008552,1_538008552,39,1_538008552_12,2024-05-30 21:40:00,22.446543,-77.915587,11.7,121.6,120.0,300.0
538008552,1_538008552,39,1_538008552_13,2024-05-30 21:45:00,22.438709,-77.903197,11.8,126.5,126.0,300.0
538008552,1_538008552,39,1_538008552_14,2024-05-30 21:50:00,22.430161,-77.889907,11.9,127.8,129.0,300.0
538008552,1_538008552,39,1_538008552_15,2024-05-30 21:55:00,22.418921,-77.873695,11.9,126.4,124.0,300.0
538008552,1_538008552,39,1_538008552_16,2024-05-30 22:00:00,22.409421,-77.858554,11.9,126.6,125.0,300.0
538008552,1_538008552,39,1_538008552_17,2024-05-30 22:05:00,22.399783,-77.843422,11.9,124.8,122.0,300.0
538008552,1_538008552,39,1_538008552_18,2024-05-30 22:10:00,22.389903,-77.828429,11.8,124.5,121.0,300.0
538008552,1_538008552,39,1_538008552_19,2024-05-30 22:15:00,22.380271,-77.81415,11.8,124.5,121.0,300.0
538008552,1_538008552,39,1_538008552_20,2024-05-30 22:20:00,22.371869,-77.800172,11.8,124.4,123.0,300.0
538008552,1_538008552,39,1_538008552_21,2024-05-30 22:25:00,22.362161,-77.784154,11.8,123.8,125.0,300.0
538008552,1_538008552,39,1_538008552_22,2024-05-30 22:30:00,22.35259,-77.768589,11.5,127.4,125.0,300.0
538008552,1_538008552,39,1_538008552_23,2024-05-30 22:35:00,22.34652,-77.757965,11.5,122.9,123.0,300.0
538008552,1_538008552,39,1_538008552_24,2024-05-30 22:40:00,22.336025,-77.740119,11.4,119.7,120.0,300.0
538008552,1_538008552,39,1_538008552_25,2024-05-30 22:45:00,22.329866,-77.729584,11.4,122.3,121.0,300.0
538008552,1_538008552,39,1_538008552_26,2024-05-30 22:50:00,22.32194,-77.714957,11.3,126.1,124.0,300.0
538008552,1_538008552,39,1_538008552_27,2024-05-30 22:55:00,22.313308,-77.700865,11.4,126.6,125.0,300.0
538008552,1_538008552,39,1_538008552_28,2024-05-30 23:00:00,22.300903,-77.681689,11.4,122.1,120.0,300.0
538008552,1_538008552,39,1_538008552_29,2024-05-30 23:10:00,22.283016,-77.657389,11.7,131.0,131.0,600.0
538008552,1_538008552,39,1_538008552_30,2024-05-30 23:15:00,22.269263,-77.640334,11.6,133.5,133.0,300.0
538008552,1_538008552,39,1_538008552_31,2024-05-30 23:20:00,22.260226,-77.629522,11.7,133.3,134.0,300.0
538008552,1_538008552,39,1_538008552_32,2024-05-30 23:25:00,22.25186,-77.61975,11.6,130.7,132.0,300.0
538008552,1_538008552,39,1_538008552_33,2024-05-30 23:30:00,22.240533,-77.606649,11.6,136.1,137.0,300.0
538008552,1_538008552,39,1_538008552_34,2024-05-30 23:35:00,22.227841,-77.59214,11.5,134.4,133.0,300.0
538008552,1_538008552,39,1_538008552_35,2024-05-30 23:40:00,22.212516,-77.57463,11.5,129.5,130.0,300.0
538008552,1_538008552,39,1_538008552_36,2024-05-30 23:45:00,22.209695,-77.571205,11.5,134.1,136.0,300.0
538008552,1_538008552,39,1_538008552_37,2024-05-30 23:50:00,22.197066,-77.557167,11.6,136.4,134.0,300.0
538008552,1_538008552,39,1_538008552_38,2024-05-30 23:55:00,22.17946,-77.535857,11.4,128.7,129.0,300.0
538008612,1_538008612,19,1_538008612_1,2023-05-21 14:00:00,21.746055,-76.815069,10.9,283.8,288.0,900.0
538008612,1_538008612,19,1_538008612_2,2023-05-21 14:10:00,21.752883,-76.844252,11.0,284.1,288.0,600.0
538008612,1_538008612,19,1_538008612_3,2023-05-21 14:15:00,21.756304,-76.857664,11.0,287.0,291.0,300.0
538008612,1_538008612,19,1_538008612_4,2023-05-21 14:25:00,21.767966,-76.89428,11.0,292.1,293.0,600.0
538008612,1_538008612,19,1_538008612_5,2023-05-21 14:30:00,21.774238,-76.91064,10.9,292.3,293.0,300.0
538008612,1_538008612,19,1_538008612_6,2023-05-21 14:35:00,21.777385,-76.918742,10.8,292.4,293.0,300.0
538008612,1_538008612,19,1_538008612_7,2023-05-21 14:40:00,21.78579,-76.939879,10.7,292.9,293.0,300.0
538008612,1_538008612,19,1_538008612_8,2023-05-21 14:55:00,21.804001,-76.983688,10.5,296.1,296.0,900.0
538008612,1_538008612,19,1_538008612_9,2023-05-21 15:00:00,21.807182,-76.990618,10.5,295.8,296.0,300.0
538008612,1_538008612,19,1_538008612_10,2023-05-21 15:20:00,21.838909,-77.053915,10.7,300.8,305.0,1200.0
538008612,1_538008612,19,1_538008612_11,2023-05-21 15:35:00,21.860468,-77.086617,10.6,308.7,311.0,900.0
538008612,1_538008612,19,1_538008612_12,2023-05-21 15:40:00,21.873528,-77.10408,10.7,309.1,311.0,300.0
538008612,1_538008612,19,1_538008612_13,2023-05-21 15:50:00,21.893346,-77.129201,10.7,310.6,312.0,600.0
538008612,1_538008612,19,1_538008612_14,2023-05-21 15:55:00,21.901631,-77.139343,10.7,311.2,312.0,300.0
538008612,1_538008612,19,1_538008612_15,2023-05-21 16:00:00,21.908016,-77.147113,10.7,311.2,312.0,300.0
538008612,1_538008612,19,1_538008612_16,2023-05-21 16:05:00,21.918141,-77.158985,10.7,312.8,312.0,300.0
538008612,1_538008612,19,1_538008612_17,2023-05-21 16:30:00,21.973306,-77.224595,11.5,311.2,314.0,1500.0
538008612,1_538008612,19,1_538008612_18,2023-05-21 16:40:00,21.997873,-77.255814,11.4,309.6,314.0,600.0
538008626,1_538008626,26,1_538008626_1,2025-05-24 20:00:00,21.963331,-77.27611,12.3,133.7,132.0,600.0
538008626,1_538008626,26,1_538008626_2,2025-05-24 20:05:00,21.951881,-77.263165,12.4,133.3,131.0,300.0
538008626,1_538008626,26,1_538008626_3,2025-05-24 20:10:00,21.937625,-77.246935,12.5,133.3,132.0,300.0
538008626,1_538008626,26,1_538008626_4,2025-05-24 20:15:00,21.920435,-77.227355,12.5,133.1,132.0,300.0
538008626,1_538008626,26,1_538008626_5,2025-05-24 20:20:00,21.91608,-77.222399,12.6,133.1,131.0,300.0
538008626,1_538008626,26,1_538008626_6,2025-05-24 20:25:00,21.899651,-77.203487,12.6,132.5,131.0,300.0
538008626,1_538008626,26,1_538008626_7,2025-05-24 20:30:00,21.890976,-77.19333,12.6,132.5,131.0,300.0
538008626,1_538008626,26,1_538008626_8,2025-05-24 20:35:00,21.87959,-77.179952,12.6,132.3,132.0,300.0
538008626,1_538008626,26,1_538008626_9,2025-05-24 20:40:00,21.869706,-77.168387,12.6,132.8,132.0,300.0
538008626,1_538008626,26,1_538008626_10,2025-05-24 20:45:00,21.847265,-77.142055,12.6,132.6,132.0,300.0
538008626,1_538008626,26,1_538008626_11,2025-05-24 20:50:00,21.844485,-77.138785,12.5,132.2,131.0,300.0
538008626,1_538008626,26,1_538008626_12,2025-05-24 20:55:00,21.833231,-77.125405,12.5,132.4,132.0,300.0
538008626,1_538008626,26,1_538008626_13,2025-05-24 21:00:00,21.820691,-77.110545,12.5,132.3,132.0,300.0
538008626,1_538008626,26,1_538008626_14,2025-05-24 21:05:00,21.808763,-77.096189,12.4,131.1,131.0,300.0
538008626,1_538008626,26,1_538008626_15,2025-05-24 21:10:00,21.79776,-77.082659,12.4,131.1,132.0,300.0
538008626,1_538008626,26,1_538008626_16,2025-05-24 21:15:00,21.786405,-77.068602,12.4,130.8,131.0,300.0
538008626,1_538008626,26,1_538008626_17,2025-05-24 21:20:00,21.776193,-77.05448,12.2,115.1,114.0,300.0
538008626,1_538008626,26,1_538008626_18,2025-05-24 21:25:00,21.77066,-77.039925,12.2,111.7,113.0,300.0
538008626,1_538008626,26,1_538008626_19,2025-05-24 21:30:00,21.761696,-77.015292,12.2,111.7,113.0,300.0
538008626,1_538008626,26,1_538008626_20,2025-05-24 21:35:00,21.754751,-76.996484,12.3,112.1,113.0,300.0
538008626,1_538008626,26,1_538008626_21,2025-05-24 21:40:00,21.747653,-76.977507,12.4,111.9,113.0,300.0
538008626,1_538008626,26,1_538008626_22,2025-05-24 21:45:00,21.739451,-76.955777,12.3,111.2,113.0,300.0
538008626,1_538008626,26,1_538008626_23,2025-05-24 21:50:00,21.733825,-76.942327,12.3,114.8,116.0,300.0
538008626,1_538008626,26,1_538008626_24,2025-05-24 21:55:00,21.726916,-76.926337,12.2,115.0,115.0,300.0
538008626,1_538008626,26,1_538008626_25,2025-05-24 22:05:00,21.714495,-76.897785,12.1,115.1,115.0,600.0
538008722,1_538008722,18,1_538008722_1,2023-06-28 06:15:00,22.962091,-79.260717,11.9,108.2,111.0,300.0
538008722,1_538008722,18,1_538008722_2,2023-06-28 06:20:00,22.955491,-79.240767,11.9,109.5,111.0,300.0
538008722,1_538008722,18,1_538008722_3,2023-06-28 06:25:00,22.952616,-79.232267,11.9,110.0,111.0,300.0
538008722,1_538008722,18,1_538008722_4,2023-06-28 06:35:00,22.938255,-79.189472,11.8,110.0,111.0,600.0
538008722,1_538008722,18,1_538008722_5,2023-06-28 06:40:00,22.9348,-79.179517,11.8,110.0,111.0,300.0
538008722,1_538008722,18,1_538008722_6,2023-06-28 07:05:00,22.90355,-79.089884,11.9,110.0,111.0,1500.0
538008722,1_538008722,18,1_538008722_7,2023-06-28 07:15:00,22.889466,-79.049667,11.8,109.0,110.0,600.0
538008722,1_538008722,18,1_538008722_8,2023-06-28 07:45:00,22.856166,-78.954767,11.8,111.0,111.0,1800.0
538008722,1_538008722,18,1_538008722_9,2023-06-28 07:50:00,22.849441,-78.935958,11.8,110.5,111.0,300.0
